decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,Live WallpaperLive Wallpaper,28,<error>,<error>
Privacy Policy,Privacy Policy,100.0,30,main,Privacy Policy- ​,17,<generic>,<other>
Last updated: May 26 2019,Last updated: May 26 2019,100.0,48,sub,"Last updated: May 26 2019Our products(""service"", ""we,"") collects some information from you in order to provide better service and better user experience. Your privacy is a top priority to us, and this Privacy policy explains how we collect, use, and protect your information.​​​",278,<change>,<other>
1. Information we may collect from you and how we use it:,1. Information we may collect from you and how we use it:,100.0,328,main,"1. Information we may collect from you and how we use it:- When you use our services, we automatically collect Non-Personal information about the device you use to access our services and your usage of our services.- The information we collect may include (where available) the type and model of the device you use, the device's unique device identifier, operating system, language options and mobile network information to allow you to use our services. We use this information to administer our services and for our internal operations including troubleshooting, data analysis, testing, research, statistical and survey purposes, to improve our services.​",657,<first>,<what>
1. Information we may collect from you and how we use it:,1. Information we may collect from you and how we use it:,100.0,328,main,​,1,<first>,<what>
2. Explaination for permissions:,2. Explaination for permissions:,100.0,990,main,2. Explaination for permissions:-​,34,<first>,<why>
Take set Wallpaper permission:,Take ​set Wallpaper permission,93.33333333333333,1027,sub,Take ​set Wallpaper permission:Used to set wallpaper permissions.-,66,<first>,<why>
Take camera permission:,Take camera permission:,100.0,1096,sub,Take camera permission:Simulate a transparent screen and need to use the camera's camera permissions.-​ ,104,<first>,<why>
Read phone status:,Read phone status:,100.0,1203,sub,"Read phone status:His permission is used by third-party statistics service to do basic app static, such as our apps daily installs,daily active.​- ​",148,<first>,<why>
The permissions we use are:,The permissions we use are:,100.0,1354,sub,"The permissions we use are:ACCESS_NETWORK_STATE, ACCESS_WIFI_STATE, READ_PHONE_STATE, INTERNET​",95,<first>,<what>
3. Information collected by our Third Party Advertising Partners:,3.  Information collected by our Third Party Advertising Partners,98.46153846153847,1452,main,"3.  Information collected by our Third Party Advertising Partners:- We work with third party advertising partners to provide personalized ads for you. Our partners include but are not limited to Google AdMob, Facebook Audience Network, and etc.- Our partners may collect hardware and software information such as IP address, device ID and type, advertising IDs (such as Google's AAID, randomly generated numbers that you can reset by going into your device' settings), device language, operating system, time zones, and identifiers associated with cookies or other technologies that may uniquely identify your device",616,<third>,<what>
4. How we share your information,4. How we share your information,100.0,2071,main,4. How we share your information,32,<third>,<how-gathered>
4. How we share your information,4. How we share your information,100.0,2071,main,"We may retain third parties to perform services on our behalf and we may collaborate with third parties with respect to particular products or services. These third parties may be provided with access to the information needed to perform their functions, as long as they agree to keep the information confidential. We reserve the right to disclose your information as required by law, when we believe disclosure is necessary to comply with a regulatory requirement, judicial proceeding, court order, or legal process served on us, or to protect the safety, rights, or property of our users, the public or our product. ​",619,<third>,<how-gathered>
4. How we share your information,4. How we share your information,100.0,2071,main,​,1,<third>,<how-gathered>
5. Changes to this Privacy Policy,5. Changes to this Privacy Policy,100.0,2726,main,"5. Changes to this Privacy Policy​Our product may in its sole discretion, change this Privacy Policy from time to time, any and all changes will be reflected here and the date new versions are posted will be stated at the top of this Privacy Policy, so please review it periodically.​",284,<change>,<other>
6. Contact us,6. Contact us,100.0,3013,main,"6. Contact us​If you have any suggestions, feedback or requests, please contact us through developer email.Powered by通过可定制的模板创建自己独特的网站。入门Live WallpaperLive Wallpaper",165,<contact>,<other>
