decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
Privacy Policy,Privacy Policy,100.0,0,main,Privacy Policy,14,<generic>,<other>
Privacy Policy,Privacy Policy,100.0,0,main,"At Recipe book, we understand our role and our social obligation in protecting all personal information held by us. As such, we have drawn up this personal information protection policy (""Privacy Policy"") to explicitly state the intention of all our officers and employees to obey all applicable laws and regulations on personal information usage and disclosure, to implement an appropriate data protection management system, and to maintain and enhance such system in light of the social and technological changes of an ever-evolving society.",543,<generic>,<other>
Privacy Policy,Privacy Policy,100.0,0,main,"RecipeBook provides this Privacy Policy to inform you of our policies and procedures regarding the collection, use and disclosure of personal information we receive from users of the RecipeBook Services. This Privacy Policy may be updated from time to time. We will notify you of any material changes by posting the new Privacy Policy on the Site. You are advised to consult this policy regularly for any changes. Unless otherwise defined in this Privacy Policy, terms used in this Privacy Policy have the same meanings as in our Terms of Service. As used in this policy, the terms ""using"" and ""processing"" information include using cookies on a computer, subjecting the information to statistical or other analysis and using or handling information in any way, including, but not limited to collecting, storing, evaluating, modifying, deleting, using, combining, disclosing and transferring information within our organisation or among our affiliates within the United States or internationally.",996,<generic>,<other>
Information Collected by Us,Information Collected by Us,100.0,1556,main,Information Collected by UsOur primary goals in collecting information are to provide and improve our Services and to enable users to enjoy and easily navigate the Services.,173,<first>,<what>
Service Preferences:,Service Preferences:,100.0,1731,sub,Service Preferences:User preferences that you provide us to help us tailor our Services to you.,95,<first>,<what>
Device Information:,Device Information:,100.0,1828,sub,"Device Information:Browser and device identifiers, and connection information such as IP addresses to enable services and to analyse trends, administer our Services, track use around our Services, and gather broad demographic information for aggregate use.",256,<first>,<what>
Payment Information:,Payment Information:,100.0,2086,sub,Payment Information:Relevant payment transaction information but only as actioned through our third party merchants (such as the Apple App Store and Google Play Store). This does not include sensitive information relating to the payment medium itself (such as credit card numbers).,281,<first>,<what>
System Logging:,System Logging:,100.0,2369,sub,"System Logging:For systems administration, detecting usage patterns and troubleshooting purposes, our web servers automatically log standard access information including browser type, access times, URL requested, and referral URL. The majority of this information is not linked to personally identifiable information.",317,<first>,<what>
Usage Information:,Usage Information:,100.0,2688,sub,"Usage Information:Details of your access and use of the Service including, but not limited to, traffic data, broad location data, other communication data, the resources that you access and the areas of the Service that you access.",231,<first>,<what>
Customer Support:,Customer Support:,100.0,2921,sub,"Customer Support:If you contact us, we may keep a record of that correspondence and other information relevant to client enquiries. This includes any information you provide when you report a problem with the Service or provide any feedback on our Services.",257,<first>,<when>
