decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
Privacy Policy of Meme Generator,Privacy Policy of Meme Generator,100.0,0,main,Privacy Policy of Meme GeneratorPrivacy Policy ofMeme GeneratorThis Application collects some Personal Data from its Users.This document can be printed for reference by using the print command in the settings of any browser.,224,<generic>,<other>
Policy summary,Policy summary,100.0,229,main,Policy summary,14,<generic>,<other>
Personal Data processed for the following purposes and using the following services:,Personal Data processed for the following purposes and using the following services:,100.0,244,sub,Personal Data processed for the following purposes and using the following services:,84,<generic>,<why>
Advertising,Advertising,100.0,329,sub,"AdvertisingAdMob and Facebook Audience NetworkPersonal Data: Cookies; unique device identifiers for advertising (Google Advertiser ID or IDFA, for example); Usage DataAppodeal",175,<third>,<why>
Analytics,Analytics,100.0,508,sub,"AnalyticsGoogle Analytics for FirebasePersonal Data: Cookies; unique device identifiers for advertising (Google Advertiser ID or IDFA, for example); Usage Data",159,<third>,<why>
Content performance and features testing (A/B testing),Content performance and features testing (A/B testing),100.0,670,sub,Content performance and features testing (A/B testing)Firebase Remote ConfigPersonal Data: various types of Data as specified in the privacy policy of the service,162,<third>,<why>
Infrastructure monitoring,Infrastructure monitoring,100.0,835,sub,"Infrastructure monitoringCrashlyticsPersonal Data: geographic position; unique device identifiers for advertising (Google Advertiser ID or IDFA, for example); various types of Data as specified in the privacy policy of the service",230,<third>,<why>
Information on opting out of interest-based advertising,Information on opting out of interest-based advertising,100.0,1068,sub,"Information on opting out of interest-based advertisingIn addition to any opt-out feature provided by any of the services listed in this document, Users may follow the instructions provided byYourOnlineChoices(EU),  theNetwork Advertising Initiative(US) and  theDigital Advertising Alliance(US),DAAC(Canada),DDAI(Japan)",319,<choice>,<other>
Information on opting out of interest-based advertising,Information on opting out of interest-based advertising,100.0,1068,sub,  or other similar initiatives. Such initiatives allow Users to select their tracking preferences for most of the advertising tools. The Owner thus recommends that Users make use of these resources in addition to the information provided in this document.The Digital Advertising Alliance offers an application calledAppChoicesthat helps Users to control interest-based advertising on mobile apps.,396,<choice>,<other>
Information on opting out of interest-based advertising,Information on opting out of interest-based advertising,100.0,1068,sub,"Users may also opt out of certain advertising features through applicable device settings, such as the device advertising settings for mobile phones or ads settings in general.",176,<choice>,<other>
Contact information,Contact information,100.0,1978,sub,Contact information,19,<contact>,<other>
Owner and Data Controller,Owner and Data Controller,100.0,1998,sub,"Owner and Data ControllerZOMBODROID d.o.o., Ulica 25. maja 16, 2250 Ptuj, SloveniaOwner contact email:zombodroid@gmail.com",122,<contact>,<other>
Full policy,Full policy,100.0,2124,main,Full policy,11,<generic>,<other>
Owner and Data Controller,Owner and Data Controller,100.0,2136,sub,"Owner and Data ControllerZOMBODROID d.o.o., Ulica 25. maja 16, 2250 Ptuj, SloveniaOwner contact email:zombodroid@gmail.com",122,<contact>,<other>
Types of Data collected,Types of Data collected,100.0,2262,sub,"Types of Data collectedAmong the types of Personal Data that this Application collects, by itself or through third parties, there are:      Cookies; Usage Data; unique device identifiers for advertising (Google Advertiser ID or IDFA, for example); geographic position.Complete details on each type of Personal Data collected are provided in the dedicated sections of this privacy policy or by specific explanation texts displayed prior to the Data collection.",459,<first>,<what>
