decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,Apps by Alexander Kondrashov - ,31,<error>,<error>
English-Russian Dictionary,English-Russian Dictionary,100.0,31,main,English-Russian Dictionary ,27,<generic>,<other>
Privacy Policy,Privacy Policy,100.0,58,main,Privacy PolicySearch this siteSkip to main contentSkip to navigationApps by Alexander KondrashovHomeiArtbook Privacy PolicyEnglish-Russian Dictionary Privacy PolicyWords Lesson Privacy PolicyContactsApps by Alexander KondrashovHomeiArtbook Privacy PolicyEnglish-Russian Dictionary Privacy PolicyWords Lesson Privacy PolicyContactsMoreHomeiArtbook Privacy PolicyEnglish-Russian Dictionary Privacy PolicyWords Lesson Privacy PolicyContactsEnglish-Russian DictionaryPrivacy PolicyPrivacy Policy,491,<generic>,<other>
1. Introduction,1. Introduction,100.0,574,main,"1. IntroductionThis Privacy Policy governs your use of the mobile application ""English-Russian Dictionary"", for mobile devices, created by me, Alexander Kondrashov.Everywhere below in the text ""I"" is meant ""Alexander Kondrashov"".Everywhere below in the text ""App"" is meant ""English-Russian Dictionary"".",302,<generic>,<other>
2. Providing - You control it,2. Providing - You control it,100.0,880,main,"2. Providing - You control itApp does NOT collect or share any personal data, so your personal data is NOT saved on any servers, NOT sent anywhere.",147,<choice>,<how-gathered>
3. Location information,3. Location information,100.0,1029,main,3. Location informationApp does NOT collect any location information for your mobile device.Third-party advertising modules inside App may collect your location for advertising purposes.,186,<first>,<what>
4. Automatic Data Collection and Advertising,4. Automatic Data Collection and Advertising,100.0,1218,main,4. Automatic Data Collection and AdvertisingApp does NOT collect any your personal data and does not send it anywhere. App can show you advertising. Third-party advertising modules inside App may collect your device identifier and other data for advertisement purposes,268,<tracking>,<how-gathered>
5. Opt-out rights,5. Opt-out rights,100.0,1488,main,"5. Opt-out rightsUsers of this app have the following opt-out option:You can use standard uninstalling processes that can be offered as part of your mobile device, to uninstall App.",181,<choice>,<other>
6. Ads,6. Ads,100.0,1672,main,6. AdsApp does use third party advertisement-showing services that may collect information used to identify you.,112,<third>,<how-used>
7. Can I change this security and discretionary document?,7. Can I change this security and discretionary document?,100.0,1786,main,"7. Can I change this security and discretionary document?This security and privacy document supports and provides what happens to your personal information. But since I systematically update and revise this mobile app, it's possible to develop and change how I use your data. I will immediately inform you of any change, with a link to this Privacy Policy of your data on this site. I can modify this document and therefore inform you to go back to this page, giving you the opportunity to check the privacy of App.",515,<change>,<other>
8. Agreement,8. Agreement,100.0,2303,main,"8. AgreementBy using App, you agree to this privacy policy.",59,<generic>,<other>
9. Contacts,9. Contacts,100.0,2364,main,"9. ContactsIf you have any questions, you can contact me through this email address: alexanderkondrashov.apps@gmail.com.Report abuseGoogle SitesReport abuse",156,<contact>,<other>
