decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,"Zee News: Latest News, Live Breaking News, Today News, India Political News Updatesहिन्दीEnglishमराठीবাংলাதமிழ்മലയാളംગુજરાતીతెలుగుಕನ್ನಡଓଡ଼ିଶାBusinessTechWorldHealthNEWSVIDEOSPHOTOSWeb StoriesLIVE TVTECHNOLOGYLogoutSign InLogoutGOJANJATIYA VIKASLatestIndiaAhmedabadBengaluruChennaiHyderabadKolkataMumbaiPuneCricketSuccess StoryMY MONEYEntertainmentHollywoodMusicBollywoodTelevisionRegionalMovie ReviewSportsFootballTennisBadmintonOther SportsLifestyleRelationshipTravelFood & RecipesFashionCultureSpirituality",507,<error>,<error>
,,-1.0,0,,BusinessEconomyMarketsCompaniesReal EstateInternational BusinessPersonal FinanceAutomobileEdufuture Excellence AwardsWorldAsiaAfricaAmericasAustralia-OceaniaEuropeMobilityViralDiabytesGamesJANJATIYA VIKASLatestIndiaCricketSuccess StoryMY MONEYEntertainmentSportsLifestyleBusinessEdufuture Excellence AwardsWorldMobilityViralDiabytesGamesNEWJANJATIYA VIKASLatestIndiaCricketSuccess StoryMY MONEYEntertainmentSportsLifestyleBusinessEdufuture Excellence AwardsWorldMobilityViralDiabytesGamesXHome,493,<error>,<error>
Privacy Policy,Privacy Policy,100.0,1111,main,Privacy Policycontact usprivacy policylegalcomplaint for Tvcomplaint for websiteadvertise with usPrivacy Policy,111,<generic>,<other>
I. Objective and Scope,I. Objective and Scope,100.0,1230,main,"I. Objective and ScopeZeenews.india.com values the trust placed in us by our users and therefore, we follow the highest standards of privacy guidelines to protect the information shared by you with us.This Privacy Policy (“Privacy Policy”) governs the use of Personal Information shared (as defined below) with or collected by zeenews.india.com from the users or subscribers.",375,<generic>,<other>
I. Objective and Scope,I. Objective and Scope,100.0,1230,main,"This privacy policy describes the usage of information provided or collected on the sites and applications where this privacy policy is posted. We follow this privacy policy in accordance with applicable law in the places where we operate. In some cases, we may provide additional data privacy notices specific to certain services or regions. Those terms are to be read in combination with this policy.",402,<generic>,<other>
I. Objective and Scope,I. Objective and Scope,100.0,1230,main,"Please keep in mind that when you provide information to us on a third-party site or platform (for example, via our applications like social media login) the information we collect is through those third-party sites linked with our applications is covered by this privacy policy, and the information the third-party site or platform collects is subject to the third-party site or platform’s privacy practices. Privacy choices you have made on the third-party site or platform will not apply to our use of the information we have collected directly through our applications. Please also keep in observance that our sites and applications may contain links to other sites not owned or controlled by us and we are not responsible for the privacy practices of those sites. We encourage you to be aware when you leave our sites or applications and to read the privacy policies of other sites that may collect your personal information.",930,<generic>,<other>
I. Objective and Scope,I. Objective and Scope,100.0,1230,main,All capitalized terms that have not been specifically defined herein shall have the same meaning as provided under the Terms of Use.This Privacy Policy should be read in conjunction and together with the Terms of Use applicable to the zeenews.india.com you are using.,267,<generic>,<other>
II. User Consent,II. User Consent,100.0,3211,main,"II. User ConsentBy using zeenews.india.com (for example, when you register for an account, purchase a service, enter a contest or promotions, communicate with us, on our sites or applications), you agree to provide consent to our collection, use and sharing of your personal information as described in this policy. In some cases, particularly if you reside in a country governed by a data protection regulation, we may ask you to provide explicit consent to access our services before proceeding for further operations.",520,<choice>,<other>
III. Collection and Use of Personal Information,III. Collection and Use of Personal Information,100.0,3733,main,"III. Collection and Use of Personal Information'Personal Information' or 'PII' is defined as any information that identifies (whether directly or indirectly) to a particular individual or natural person, such as the individual’s name, postal address, email address, and mobile number indicating to that particular person or is identifiable. When anonymous information is directly or indirectly associated with personal information, the resulting information also is treated as personal information.",498,<first>,<how-used>
IV. Information you provide to us,IV. Information you provide to us,100.0,4233,main,IV. Information you provide to usWe may ask for and collect the following personal information about you when you use the zeenews.india.com and without this information we may not be able to provide you with all the requested services;• First and Last Name• Email id• Primary Phone No.• City & State,299,<first>,<what>
V. Information we collect automatically,V. Information we collect automatically,100.0,4538,main,"V. Information we collect automaticallyWe collect information about you and your use of our service, your interactions with us and our advertising, as well as information regarding your computer or other device used to access our service. The information includes:• Your interactions with our email, customer care and messaging platform.• Geo-location information like IP addresses,• Cookies;You can read more about how we use cookies in our cookie policy.",456,<tracking>,<what>
VI. Information we collect through third parties,VI. Information we collect through third parties,100.0,5000,main,VI. Information we collect through third parties,48,<third>,<what>
Third party services,Third party services,100.0,5049,sub,"Third party servicesIf you link, connect or login through you the zeenews.india.com account with a third party service i.e. Google, Facebook and Twitter they may send us information such as your registration and profile information from the service.",249,<third>,<other>
VII. Purposes and Lawfulness of processing,VII. Purposes and Lawfulness of processing,100.0,5300,main,VII. Purposes and Lawfulness of processingWe will only collect and process personal data about you where we have lawful basis. Lawful basis on which we would process our personal information includes obtaining explicit consent from you for processing your personal information or processing for “legitimate interests” where processing is necessary by us to provide you with customer support or process your data for providing premium services (For e.g. processing your information by our payment gateway service providers).,523,<first>,<why>
VII. Purposes and Lawfulness of processing,VII. Purposes and Lawfulness of processing,100.0,5300,main,"We use information to provide, analyse, administer, enhance and personalize our service and marketing efforts, to process your registration, your orders, payments, and to communicate with you related to below mentioned points. For example, we use information to:• prevent, detect and investigate potentially prohibited or illegal activities, including fraud, and enforcing our terms (such as determining free trial eligibility);",428,<first>,<why>
VII. Purposes and Lawfulness of processing,VII. Purposes and Lawfulness of processing,100.0,5300,main,"• communicate with you concerning our service (for example by email, push notifications text messaging, and online messaging channels), so that we can send you news about zeenews.india.com, details about new features and content available on the zeenews.india.com, and special offers, promotional announcements, and consumer surveys, and to assist you with operational requests such as password reset requests.• notify you about changes in terms of service.",457,<first>,<why>
VII. Purposes and Lawfulness of processing,VII. Purposes and Lawfulness of processing,100.0,5300,main,"• allow you to participate in interactive features offered through our Services.• carry out our obligations and enforce our rights arising from any contracts entered into between you and us, including for billing, chargeback and collection.We may also use your information to contact you about our own and third-party services that may be of interest to you. If you do not want us to use your information in this way, please provide explicit consent for the same when we collect your data and/or adjust your user preferences in your account profile concerning your choices/preferences provided.",594,<first>,<why>
VIII. Disclosure to third parties,VIII. Disclosure to third parties,100.0,7311,main,VIII. Disclosure to third parties,33,<third>,<how-gathered>
General Disclosure,General Disclosure,100.0,7345,sub,General Disclosure,18,<third>,<when>
General Disclosure,General Disclosure,100.0,7345,sub,"At times the zeenews.india.com may make certain personal information available to strategic partners that work with the zeenews.india.com to provide service, or that help the zeenews.india.com market to customers. For example, when you purchase and activate subscription, you authorize the zeenews.india.com to exchange the information you provide during the activation process to carry out a service. If you are approved for service, your account will be governed by the zeenews.india.com’s privacy policy. Personal information will only be shared by the zeenews.india.com to provide or improve our service and marketing aspects; it will not be shared with third parties for their marketing purposes.",701,<third>,<when>
General Disclosure,General Disclosure,100.0,7345,sub,"We do not share your personal information with Companies, organizations, or individuals outside of zeenews.india.com except in the following cases:",147,<third>,<when>
Promotional Offers,Promotional Offers,100.0,8214,sub,"Promotional OffersWe’ll share or disclose your personal information outside of zeenews.india.com when we have your consent. For example, providing E-mail related services such as marketing newsletters, promotions and offers.",224,<third>,<when>
Business Transfers,Business Transfers,100.0,8440,sub,"Business TransfersWe provide personal information to our affiliates and other trusted businesses or persons to process it for us, based on our instructions and in compliance with our Privacy Policy and any other appropriate confidentiality and security measures. For example, we use service providers to help us with customer support.",334,<third>,<when>
Legal,Legal,100.0,8776,sub,"LegalIn the event of any requirement by court order, government or quasi-government agency to disclose Your Personal Information, We will disclose information as may be legally required. We may also disclose Your Personal Information if we, in the good faith believe that such disclosure is reasonably necessary to respond to subpoenas, court orders, or other legal process.",374,<third>,<when>
Legal,Legal,100.0,8776,sub,"In the event zeenews.india.com is merged with or acquired by another company, we and our affiliates may share your personal information, wholly or in part, with another business entity.",185,<third>,<when>
IX. Your Controls and Choices,IX. Your Controls and Choices,100.0,9338,main,"IX. Your Controls and ChoicesWe provide you the ability to exercise certain controls and choices regarding our collection, use and sharing of your personal information. In accordance with applicable law, your controls and choices may include:",242,<choice>,<other>
Managing Your Information,Managing Your Information,100.0,9582,sub,"Managing Your InformationYou can access and update some of your personal information through your account settings. If you have chosen to connect your zeenews.india.com account to a third-party application, like Facebook, Google or Twitter, you can change your settings and remove permission for the app by changing your account settings. You are responsible for keeping your personal information up-to-date. The zeenews.india.com will send you periodic reminders via e-mail to maintain the accuracy of your personal information.",529,<access>,<other>
Rectification of Inaccurate or Incomplete Information,Rectification of Inaccurate or Incomplete Information,100.0,10113,sub,Rectification of Inaccurate or Incomplete InformationYou can ask us to correct inaccurate or incomplete personal information concerning you (this is the information which you cannot update yourself within your zeenews.india.com account) by sending us an e-mail,260,<access>,<other>
Data Retention and Erasure,Data Retention and Erasure,100.0,10375,sub,Data Retention and ErasureWe retain your personal information as long as necessary for the performance of the contract between you and us to comply with our legal obligations. If you no longer want us to use your information then you can request that we erase your personal information and close your zeenews.india.com account. Please note that if your request for the erasure of your personal information;,406,<retention>,<other>
Data Retention and Erasure,Data Retention and Erasure,100.0,10375,sub,"• We may retain some of your personal information as necessary for our legitimate business interests, such as fraud detection and prevention and enhancing safety. For example, if we suspend a zeenews.india.com account for fraud or safety reasons, we may retain certain information from that account to prevent that user from opening a new account in the future.",361,<retention>,<other>
Data Retention and Erasure,Data Retention and Erasure,100.0,10375,sub,"• We may retain and use your personal information to the extent necessary to comply with our legal obligations. For example, we may keep some of your information for tax, legal reporting and auditing obligations.• Because we maintain copies of the zeenews.india.com to protect from accidental or malicious loss and destruction, residual copies of your personal information may not be removed from our backup systems for a limited period of time.",445,<retention>,<other>
Withdrawing Consent and Restriction of Processing,Withdrawing Consent and Restriction of Processing,100.0,11592,sub,"Withdrawing Consent and Restriction of ProcessingFor withdrawing your consent at any time during the tenure of your services with us, you may choose to do so by sending us an e-mail. We shall review your request and may ask you to verify your identity. Post verification we will withdraw the consent for which request was made by you and stop any further processing of your personal information",394,<choice>,<other>
Objection to Processing,Objection to Processing,100.0,11988,sub,"Objection to ProcessingWhere your personal information is processed for direct marketing purposes, you may, at any time ask us to cease processing your data for these direct marketing purposes by sending an e-mail to us.",220,<choice>,<other>
Complaints,Complaints,100.0,12210,sub,ComplaintsYou can write to our data protection officer in case of any grievance or compliant. You have the right to complaint about the data processing activities carried out by zeenews.india.com before the competent data protection authorities.,245,<choice>,<other>
Complaints,Complaints,100.0,12210,sub,"Please be aware that if you do not allow us to collect personal information from you, we may not be able to deliver certain experiences, products, and services to you, and some of our services may not be able to take account of your interests and preferences. If collection of personal information is mandatory, we will make that clear at the point of collection so that you can make an informed decision whether to participate. If you have questions about the specific personal information about you that we process or retain, and your rights regarding that personal information, please contact our customer support team",621,<choice>,<other>
X. Children’s Privacy,X. Children’s Privacy,100.0,13079,main,X. Children’s Privacy,21,<audience>,<other>
X. Children’s Privacy,X. Children’s Privacy,100.0,13079,main,"zeenews.india.com is not intentionally designed for or directed at persons less than 16 years of age. zeenews.india.com does not knowingly permit any person who is under 16 years of age to register with the services or to provide any other personally identifying information. If zeenews.india.com becomes aware that any personally identifiable information of persons less than 16 years of age has been collected on the zeenews.india.com without verified parental consent, then zeenews.india.com will take the appropriate steps to delete any such information and notify the parent.",580,<audience>,<other>
X. Children’s Privacy,X. Children’s Privacy,100.0,13079,main,"However, we consider it the responsibility of parents to monitor their children’s use of our services. Nevertheless, it is our policy not to collect and process any personal information from children below 16 years of age or offer to send any promotional materials to persons in that category. zeenews.india.com does not seek or intend to seek or receive any personal information from children. Should a parent or guardian have reasons to believe that a minor has provided zeenews.india.com with personal information without their prior consent, please contact our customer support team to ensure that the personal information is removed from the zeenews.india.com.",665,<audience>,<other>
"XI. Data transfer, storage & processing globally","XI. Data transfer, storage & processing globally",100.0,14348,main,"XI. Data transfer, storage & processing globally",48,<region>,<other>
"XI. Data transfer, storage & processing globally","XI. Data transfer, storage & processing globally",100.0,14348,main,"We operate globally and may transfer your personal information to individual companies of the zeenews.india.com affiliated companies or third parties in locations around the world for the purposes described in this privacy policy. Wherever your personal information is transferred, stored or processed by us, we will take reasonable steps to safeguard the privacy of your personal information. Additionally, when using or disclosing personal information transferred from the European Union, we use standard contractual clauses approved by the European Commission, adopt other means under European Union law for ensuring adequate safeguards.",640,<region>,<other>
XII. Security and compliance with laws,XII. Security and compliance with laws,100.0,15038,main,XII. Security and compliance with laws,38,<security>,<other>
XII. Security and compliance with laws,XII. Security and compliance with laws,100.0,15038,main,"We are continuously implementing and updating administrative, technical, and physical security measures to help protect your information against unauthorized access, loss, destruction, or alteration. Some of the safeguards we use to protect your information are firewalls and data encryption, and information access controls. If you know or have reason to believe that your zeenews.india.com account credentials have been lost, stolen, altered, or otherwise compromised or in case of any actual or suspected unauthorized use of your account, please contact us by contacting our customer support team.",600,<security>,<other>
XIII. Change in Policy,XIII. Change in Policy,100.0,15678,main,XIII. Change in Policy,22,<change>,<other>
XIII. Change in Policy,XIII. Change in Policy,100.0,15678,main,"This Privacy Policy is subject to change from time to time. We reserve the right, at our sole discretion, to modify the terms of this Privacy Policy from time to time in order to ensure compliance with applicable laws (“Updated Terms”). The Updated Terms shall be effective immediately and shall supersede these the terms of this Privacy Policy. We will not be under an obligation to notify you of any changes to this privacy policy except if the changes made to the policy significantly affects your rights or as may be required by law. You shall be solely responsible for reviewing the Privacy Policy from time to time for any modifications. By continuing to use zeenews.india.com after the updated Terms have been published, you affirm your agreement to the updated terms.",775,<change>,<other>
XIV. Contact information,XIV. Contact information,100.0,16477,main,XIV. Contact information,24,<contact>,<other>
I. Support,I. Support,100.0,16502,sub,"I. SupportIf you require any information or clarification regarding the use of your personal information or this privacy policy or grievances with respect to use of your personal information, please email us atresponse@zeemedia.esselgroup.com.",243,<contact>,<other>
II. Data Controller Officer,II. Data Controller Officer,100.0,16748,sub,"II. Data Controller OfficerIf you have any queries, complaints regarding the collecting, processing, transfer of personal data/information or regarding this policy please contact us atresponse@zeemedia.esselgroup.com.Trending newsDNA VideoDNA: Increased crowd... Increased garbage... Danger on EverestDNA VideoDNA: 'Conspiracy angle' in Balasore train accident DecodedDNA VideoDNA: Who is the 'villain' of the Balasore train accident?DNA VideoDNA: ZEE NEWS investigation from ground zero, see this report",504,<contact>,<other>
II. Data Controller Officer,II. Data Controller Officer,100.0,16748,sub,DNA VideoDNA: Rahul Gandhi has a problem with everything?DNA VideoDNA: Today is World No Tobacco DayDNA VideoDNA: 'The Ranchi Story' of Love JihadDNA VideoDNA: 'BJP expert' Rahul Gandhi's 'speech' DecodedDNA VideoDNA: The world chained by 'modern slavery'DNA VideoDNA: 21 lakh liters of water pumped out for officer's mobilePartner sitesZee News English|Zee News Hindi|Zee Biz English|Zee Biz Hindi|WION|DNA|Zee Marathi|Zee Hindustan|Zee Tamil News|Zee Telugu News|Zee Malayalam News|Zee Kannada News|,501,<contact>,<other>
II. Data Controller Officer,II. Data Controller Officer,100.0,16748,sub,"Zee Odisha News|Zee 24 Kalak|Zee 24 Ghanta|Zee Rajasthan|Zee Bihar JK|Zee UP UK|Zee MP CG|Zee PHH|Zee Salaam|Contact us|Privacy Policy|Legal|Complaint|INVESTOR INFO|Advertise With Us|CAREERS|Where to watch|© 1998-2022 INDIADOTCOM DIGITAL PRIVATE LIMITED, All rights reserved.×By clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, analyze site usage, and assist in our marketing efforts.Cookies SettingsRejectAccept CookiesCookies Setting×",497,<contact>,<other>
