decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
Privacy Policy,Privacy Policy,100.0,0,main,"Privacy PolicyFlight Apps built the two ad-supported apps Air Traffic and Flight Board. This privacy policy applies to both of the two apps. Below let's call SERVICE any of these two apps.The service is provided at no cost and is intended for use as is.This page is used to inform users about our policies with the collection, use, and disclosure of Personal Information if anyone decided to use our Service.If you choose to use our Service, then you agree to the collection and use of information in",500,<generic>,<other>
Privacy Policy,Privacy Policy,100.0,0,main,    relation with this policy. No Personal Information is collected by the Service itself. We will not use or share your information with anyone except as described in this Privacy Policy.,188,<generic>,<other>
Information Collection and Use,Information Collection and Use,100.0,694,main,Information Collection and UseThe app does use two third party services that may collect information used to identify you : Google Play services and AdMob. The only intent of this is to provideerror ,199,<first>,<how-gathered>
Log Data,log data,100.0,895,main,"log dataandpersonalized ads.Log DataWe want to inform you that whenever you use our Service, in case of an error in the app we collect    data and information (through Play Services) on your phone called Log Data. This Log Data    may include information such as your devices's Internet Protocol address, device name,    operating system version, configuration of the app when utilising our Service, the time and date    of your use of the Service, and other statistics.",470,<first>,<what>
Cookies,Cookies,100.0,1375,main,CookiesNo cookies are used,26,<tracking>,<how-gathered>
Service Providers,Service Providers,100.0,1403,main,"Service ProvidersWe employ third-party companies to the following reasons:to provide the Service on our behalfto provide adsThe third-party company is Google for the support of the two services : Play services and Admob.We want to inform users of this Service that this third party has access to your Personal    Information. The reason is to perform the tasks assigned to them on our behalf. However, they    are obligated not to disclose or use the information for any other purpose.",485,<third>,<how-gathered>
EU General Data Protection Regulation (GDPR),EU General Data Protection Regulation (GDPR),100.0,1896,main,EU General Data Protection Regulation (GDPR)Personal data are only collected by Google Play Services and Admob. The service is compliant to GDPR. So in Europe users will be requested to answer if they prefer personalized ads or non personalized ads. At any time the user can change the preference heading to the 'Settings' menu option.,335,<region>,<other>
California Consumer Privacy Act (CCPA),California Consumer Privacy Act (CCPA),100.0,2233,main,California Consumer Privacy Act (CCPA)Personal data are only collected by Google Play Services and Admob. The service is compliant to CCPA. We use AdMob's support leveraging Restricted data processing (Google's RDP). At any time the user can change the preference heading to the 'Settings' menu option.,302,<region>,<other>
Changes to This Privacy Policy,Changes to This Privacy Policy,100.0,2537,main,"Changes to This Privacy PolicyWe may update our Privacy Policy from time to time. Thus, you are advised to review this page    periodically for any changes. We will notify you of any changes by posting the new Privacy Policy    on this page. These changes are effective immediately, after they are posted on this page.",318,<change>,<other>
Last update : 2022/04/21,Last update : 2022/04/21,100.0,2859,main,Last update : 2022/04/21,24,<change>,<other>
Contact Us,Contact Us,100.0,2884,main,"Contact UsIf you have any questions or suggestions about our Privacy Policy, do not hesitate to contact us : support AT flightapps.eu",133,<contact>,<other>
