decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
Privacy Policy,Privacy Policy,100.0,0,main,"Privacy PolicyPrivacy PolicyV380(Developer: Macro-video Technologies Co.,Ltd.) respect your concerns about privacy.We pay great attention to our users’ privacy.Related information will be collected and adopted from you when using our products and services and we hope to give you a clear declaration through this that how we collect,use,store and protect these information and the way how to access,update,control and protect them when you enjoy our service.",458,<error>,<error>
Privacy Policy,Privacy Policy,100.0,0,main,"This statement is closely related to our services,please make sure to read it carefully.1、",90,<error>,<error>
Collected information,Collected information,100.0,552,main,Collected information1.1 ,25,<error>,<what>
Information we need,Information we need,100.0,578,sub,"Information we needE.g.personal information will be needed when you register a new account,such as e-mail address,phone number which are to be saved under your account name or you may provide other information such as the third-party account and photo when you use our sharing by third party or logging functions.1.2 ",317,<first>,<what>
Information acquired when using the service,Information acquired when using the service,100.0,897,sub,Information acquired when using the serviceWe will collect some service information including:,94,<first>,<what>
Log Information,Log Information,100.0,993,sub,"Log InformationWe will collect the information automatically and saved it to server log or written them into phones’ outer saving devices,such as:Error produced or abnormity when using appbreakdown occurs when processing,we will put the wrong logs into outer saving device and users could choose whether to send it out to us or not.",332,<first>,<what>
Local-storage,Local-storage,100.0,1329,sub,Local-storageUser’s screenshot or recording files will be stored in phones’ outer saving devices.,97,<first>,<what>
Data cache and users’ data,Data cache and users’ data,100.0,1428,sub,Data cache and users’ data will be stored in Database for local storage when processing.,88,<first>,<what>
Get the location information of the device,Get the location information of the device,100.0,1517,sub,"Get the location information of the deviceIt is used to realize functions such as quick connection to the device, discovery of nearby devices, and Wi-Fi list.",158,<first>,<what>
Optimize the network connection request,Optimize the network connection request,100.0,1677,sub,Optimize the network connection request between the SDK and Jiguang server to ensure the stability and continuity of the service; realize the function of regional push.,168,<first>,<why>
Get mobile device information,Get mobile device information,100.0,1846,sub,Get mobile device informationUsed to identify unique users and ensure accurate delivery of message pushes2、,107,<first>,<how-gathered>
How do we use the collected information,How do we use the collected information,100.0,1955,main,How do we use the collected information,39,<first>,<how-used>
Reset the route of out-dialing phone numbers,Reset the route of out-dialing phone numbers,100.0,1995,sub,"Reset the route of out-dialing phone numbersSome special devices can call out phone(user),this application needs to sense phone’s status of incoming call or calling out when sending the video request out and hang up the video request.",234,<first>,<why>
Pictures/video taken and recording,Pictures/video taken and recording,100.0,2231,sub,"Pictures/video taken and recordingOnce app is requested for video call from other devices,data will be needed to send out which is collected from camera and microphone.",168,<first>,<what>
