decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
Privacy Policy,privacy policy,100.0,0,main,"privacy policyPrivacy PolicyEZ Draw attaches great importance to the protection of user information, sometimes we need some information to provide better service for you, this privacy statement explains the collection and use of the data. If you choose to use EZ Draw, it means that you acknowledge and accept the terms of the existing content and probably updating content.",374,<generic>,<error>
Mobile phone adapter and management function,Mobile phone adapter and management function,100.0,377,main,"Mobile phone adapter and management functionTo provide better service and experience for different types of mobile devices, EZ Draw will check your phone's operating system version, screen resolution information to make the picture material better fit on your screen. The ",272,<generic>,<error>
Content does not involve your personally identifiable information,content does not involve your personally identifiable information,100.0,650,sub,"content does not involve your personally identifiable information such as privacy. We do not store this information, or use it to match with any other your personal information.",177,<generic>,<error>
"The pictures, file management functions in mobile phone","The pictures, file management functions in mobile phone",100.0,828,main,"The pictures, file management functions in mobile phoneWhen you use EZ Draw, it may be necessary to call your phone storage of pictures, documents, thes",152,<generic>,<what>
Information is just for you to display and edit in EZ Draw,e contents are just for you to display and edit in EZ Draw,82.75862068965517,981,sub,"e contents are just for you to display and edit in EZ Draw; or in your authorization, to use file management functions to store your edited pictures. EZ Draw will not collect and upload the data, archiving, pictures and other information, or collect generated and uploaded information. It will not be used for other commercial services.",336,<generic>,<what>
The management and security of personal information,The management and security of personal information,100.0,1318,main,"The management and security of personal informationEZ Draw without permission will not disclose your information to the third party, unless it satisfies the following circumstances:",181,<generic>,<how-gathered>
To obtain your authorization,To obtain your authorization,100.0,1501,sub,To obtain your authorization;,29,<first>,<why>
"According to the mandatory laws and regulations, legal requirements or competent government requirements","According to the mandatory laws and regulations, legal requirements or competent government requirements",100.0,1531,sub,"According to the mandatory laws and regulations, legal requirements or competent government requirements;",105,<third>,<why>
"Agree to the terms of EZ Draw service, and related software license agreement","Agree to the terms of EZ Draw service, and related software license agreement",100.0,1637,sub,"Agree to the terms of EZ Draw service, and related software license agreement;EZ Draw strictly protect the security of your personal information. We will take a variety of security technologies and procedures to protect your personal information from unauthorized access, use or disclose.",288,<first>,<why>
Disclaimer Statement,Disclaimer Statement,100.0,1926,main,Disclaimer Statement,20,<not>,<other>
EZ Draw do not bear any legal responsibility towards the following matters,EZ Draw do not bear any legal responsibility towards the following matters,100.0,1947,sub,"EZ Draw do not bear any legal responsibility towards the following matters :EZ Draw provides your personal information according to the relevant laws and regulations or requirements of government policy;The disclosure, lost or tampered etc. of personal data due to force majeure caused by hacker attacks, mobile phone viruses or temporary closure by government regulation.EZ Draw clause in the various services and specified in the declaration or the use of the exemption cases.",478,<not>,<error>
Revision,Revision,100.0,2429,main,Revision,8,<change>,<other>
EZ Draw will occasionally update this privacy statement,EZ Draw will occasionally update this privacy statement,100.0,2438,sub,"EZ Draw will occasionally update this privacy statement. We will publish changes in the content of the release of the privacy statement on the web page.    EZ Draw will always commit to fully protect the user information, and provide better experience and service for you.",272,<change>,<error>
Questions,Questions,100.0,2712,main,QuestionsAny questions about the privacy policy can be directed to: joyapp@dailyinnovation.biz,94,<contact>,<other>
