decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,Prayer Now | Privacy PolicyPrayer Now | Privacy PolicyPrayer NowPrayer TimesFeaturesAbout UsArticlesAll ArticlesGeneralNewsMoreSupport CenterIslamic WorldMosquesHoly QuranLearn To PrayLearn AblutionFAQ’sDownload Prayer NowDownload AppEnglishالعربيةFrançaisPrivacy PolicyPrivacy PolicyTerms of Use & Privacy Policy,313,<error>,<error>
,,-1.0,0,,"This Privacy Policy describes how and when Prayer Now collects, uses, and shares your information when you use our Services. Prayer Now receives your information through our Smart App. If you have any questions or comments about this Privacy Policy, please contact us at[email protected]Privacy Policy: Last modified: May 15, 2022",330,<error>,<error>
The Data We Collect and The Reason For It,The Data We Collect and The Reason For It,100.0,672,main,The Data We Collect and The Reason For ItAll Main App features can be used anonymously without user registration except for some features like Muslim Quran Community which allows users to share Islamic activities inside the App.,228,<generic>,<error>
Prayer Times Calculation,Prayer Times Calculation,100.0,902,sub,"Prayer Times CalculationIn order to facilitate for our users to determine their location, we determine user location by GPS only once to be able to calculate prayer times. This location is never saved in our databases. Also, users can search for their city in our offline Database Manually.",290,<first>,<error>
Islamic Quran Community ( Khtama & Doaa),Islamic Quran Community ( Khtama & Doaa),100.0,1194,sub,"Islamic Quran Community ( Khtama & Doaa)Users are allowed to Login with Facebook, we store the following data like ( Name, Country, Gender ). Users can participate in the community Quran Khatma Competitions, finally, each user can track his progress in the competition. Same data are used for users to create/share Doaa Content inside the app. This feature to be used, users must be logged In.",393,<generic>,<error>
Analytics,Analytics,100.0,1589,main,Analytics,9,<first>,<error>
Third-Party Services,Third-Party Services,100.0,1599,sub,Third-Party Services like Firebase Analytics is used in Prayer Now without any user data identifications to allow our team to improve App performance and monitor any technical issues.,183,<third>,<error>
Ads Monetization,Ads Monetization,100.0,1783,main,Ads Monetization,16,<third>,<error>
Prayer Now uses Ad Networks,Prayer Now uses Ad Networks,100.0,1800,sub,"Prayer Now uses Ad Networks like ( Google Admob, Facebook Audience Network, Applovin, Mopub .. ) for monetization that may show a daily advertisement on your device, and these ads will be of interest using Global Advertising ID. This ad monetization is the only way for Prayer Now to continue with free updates and development, Also we provide another way for users to stop ads service and buy the Full Premium Version.",419,<third>,<error>
How to request Delete Data,How to request Delete Data,100.0,2220,main,How to request Delete Data,26,<choice>,<error>
As described for Features that require login with Facebook,As described for Features that require login with Facebook,100.0,2247,sub,"As described for Features that require login with Facebook like ( Khatma and Doaa Communities ), Users may request to delete their personal login data by sending a request to[email protected], with their Profile ID.Soon, Users will be able to request Delete from the App itself.",278,<choice>,<error>
Our Policy Towards Children,Our Policy Towards Children,100.0,2529,main,"Our Policy Towards ChildrenOur Services are directed to every Muslim even those under 13. We provide this service to males, females, parents, and children. We are reminding all Muslims of prayer time.",200,<audience>,<error>
Changes to this Policy,Changes to this Policy,100.0,2731,main,"Changes to this PolicyWe may revise this Privacy Policy from time to time. The most current version of the policy will govern our use of your information and will always be on this page. If we make a change to this policy we will update this page. By continuing to access or use the Services after those changes become effective, you agree to be bound by the revised Privacy Policy & Terms of Use.Download App NowDownload The Most Powerful Comprehensive Islamic AppWith More Than 15 Million Downloads Worldwide!",511,<change>,<error>
Changes to this Policy,Changes to this Policy,100.0,2731,main,"Prayer NowContact usAbout UsAdvertise With UsFeaturesMosquesSupport CenterDownload Prayer NowIslamic WorldMosquesReport ContentSuggestions/ComplaintsFAQ’sPrivacy PolicyTermsEnglishالعربيةFrançais© Prayer Now, Registered Trademark 2014-2022Developed by Approcks",260,<change>,<error>
