decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
Privacy Policy,Privacy Policy,100.0,0,main,Privacy PolicySkip to contentMenuHomeBusTruckMobilMotorUnikFull AnimasiAplikasi MOD BUSSIDMenuHomeBusTruckMobilMotorUnikFull AnimasiAplikasi MOD BUSSIDPrivacy Policy,165,<generic>,<error>
Privacy Policy for MOD BUSSID,Privacy Policy for MOD BUSSID,100.0,186,main,"Privacy Policy for MOD BUSSIDAt MOD BUSSID, accessible from https://modbussid.co.id, one of our main priorities is the privacy of our visitors. This Privacy Policy document contains types of information that is collected and recorded by MOD BUSSID and how we use it.If you have additional questions or require more information about our Privacy Policy, do not hesitate to contact us.",383,<generic>,<error>
Log Files,Log Files,100.0,572,main,Log Files,9,<generic>,<error>
Log Files,Log Files,100.0,572,main,"MOD BUSSID follows a standard procedure of using log files. These files log visitors when they visit websites. All hosting companies do this and a part of hosting services’ analytics. The information collected by log files include internet protocol (IP) addresses, browser type, Internet Service Provider (ISP), date and time stamp, referring/exit pages, and possibly the number of clicks. These are not linked to any information that is personally identifiable. The purpose of the information is for analyzing trends, administering the site, tracking users’ movement on the website, and gathering demographic information.",622,<generic>,<error>
Cookies and Web Beacons,Cookies and Web Beacons,100.0,1205,main,"Cookies and Web BeaconsLike any other website, MOD BUSSID uses ‘cookies’. These cookies are used to store information including visitors’ preferences, and the pages on the website that the visitor accessed or visited. The information is used to optimize the users’ experience by customizing our web page content based on visitors’ browser type and/or other information.For more general information on cookies, please read the “What Are Cookies” article onCookie Consent website.",478,<tracking>,<error>
Google DoubleClick DART Cookie,Google DoubleClick DART Cookie,100.0,1688,main,"Google DoubleClick DART CookieGoogle is one of a third-party vendor on our site. It also uses cookies, known as DART cookies, to serve ads to our site visitors based upon their visit to www.website.com and other sites on the internet. However, visitors may choose to decline the use of DART cookies by visiting the Google ad and content network Privacy Policy at the following URL –https://policies.google.com/technologies/ads",426,<third>,<error>
Privacy Policies,Privacy Policies,100.0,2117,main,Privacy PoliciesYou may consult this list to find the Privacy Policy for each of the advertising partners of MOD BUSSID.,120,<generic>,<error>
Third-party ad servers or ad networks,Third-party ad servers or ad networks,100.0,2239,sub,"Third-party ad servers or ad networks uses technologies like cookies, JavaScript, or Web Beacons that are used in their respective advertisements and links that appear on MOD BUSSID, which are sent directly to users’ browser. They automatically receive your IP address when this occurs. These technologies are used to measure the effectiveness of their advertising campaigns and/or to personalize the advertising content that you see on websites that you visit.",461,<third>,<error>
Third-party ad servers or ad networks,Third-party ad servers or ad networks,100.0,2239,sub,Note that MOD BUSSID has no access to or control over these cookies that are used by third-party advertisers.,109,<third>,<error>
Third Party Privacy Policies,Third Party Privacy Policies,100.0,2811,main,Third Party Privacy PoliciesMOD BUSSID’s Privacy Policy does not apply to other ,80,<third>,<error>
Advertisers,advertisers,100.0,2892,sub,"advertisers or websites. Thus, we are advising you to consult the respective Privacy Policies of these third-party ad servers for more detailed information. It may include their practices and instructions about how to opt-out of certain options.You can choose to disable cookies through your individual browser options. To know more detailed information about cookie management with specific web browsers, it can be found at the browsers’ respective websites. What Are Cookies?",477,<third>,<error>
Children’s Information,Children’s Information,100.0,3371,main,"Children’s InformationAnother part of our priority is adding protection for children while using the internet. We encourage parents and guardians to observe, participate in, and/or monitor and guide their online activity.MOD BUSSID does not knowingly collect any Personal Identifiable Information from children under the age of 13. If you think that your child provided this kind of information on our website, we strongly encourage you to contact us immediately and we will do our best efforts to promptly remove such information from our records.",548,<audience>,<error>
Online Privacy Policy Only,Online Privacy Policy Only,100.0,3922,main,Online Privacy Policy OnlyThis Privacy Policy applies only to our online activities and is valid for visitors to our website with regards to the information that they shared and/or collect in MOD BUSSID. This policy is not applicable to any information collected offline or via channels other than this website.,311,<region>,<error>
Consent,Consent,100.0,4235,main,"ConsentBy using our website, you hereby consent to our Privacy Policy and agree to its Terms and Conditions.© 2024 MOD BUSSID -Tentang Kami|Hubungi Kami|Kebijakan Privasi|DisclaimerSearch for:",192,<choice>,<error>
