decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,Video Player HD All FormatVideo Player HD All FormatVideo Player HD All Format ,79,<error>,<error>
Privacy Policy,Privacy Policy,100.0,81,main,"Privacy PolicyCV Infotech built the video player app as a Free app. This SERVICE is provided by CV Infotech at no cost and is intended for use as is.This page is used to inform visitors regarding our policies with the collection, use, and disclosure of Personal Information if anyone decided to use our Service.",311,<generic>,<error>
Privacy Policy,Privacy Policy,100.0,81,main,"If you choose to use our Service, then you agree to the collection and use of information in relation to this policy. The Personal Information that we collect is used for providing and improving the Service. We will not use or share your information with anyone except as described in this Privacy Policy.The terms used in this Privacy Policy have the same meanings as in our Terms and Conditions, which is accessible at video player unless otherwise defined in this Privacy Policy.",482,<generic>,<error>
Data Collection,Data Collection,100.0,879,main,Data CollectionVideo Player HD All Format collects anonymous usage data by using Google Analytics and Crashlytics. Video Player HD All Format does not share any information or the user data provided to any third party companies or services.,240,<generic>,<error>
Terms of Services,Terms of Services,100.0,1121,main,Terms of Services,17,<first>,<error>
Employment of Third-Party Companies,We may employ third-party companies,80.0,1139,sub,"We may employ third-party companies and individuals due to the following reasons:To facilitate our Service.To provide the Service on our behalf.To perform Service-related services.To assist us in analyzing how our Service is used.We want to inform users of this Service that these third parties have access to your    Personal Information. The reason is to perform the tasks assigned to them on our behalf. However, they are obligated not to disclose or use the information for any other purpose.",496,<third>,<error>
Required Permissions,Required Permissions,100.0,1642,main,Required PermissionsVideo Player HD All Format requests following permissions on your device:,93,<first>,<error>
Internet and Network,Internet and Network,100.0,1737,sub,Internet and NetworkFULL NETWORK ACCESS– Required for all the application features. Revoking this permission		will limit the application functionality to local use only.GOOGLE PLAY BILLING SERVICE- Required for in-app purchase of Video Player HD All Format and its additional components.ACCESS WIFI STATE- Required to check the applications to access information about Wi-Fi networks.INTERNET- Allows applications to open network sockets.,438,<internet and network>,<error>
Other Permissions,Other Permissions,100.0,2185,sub,"Other PermissionsMODIFY AUDIO SETTINGS– Allows an application to modify global audio settings.READ EXTERNAL STORAGE- This permission is required to Audios and Videos from external storage.READ LOGS- Allows an application to read the low-level system log files. Not for use by third-party applications, because Log entries can contain the user's private information.VIBRATE- Allows access to the vibrator.WAKE LOCK- Allows using PowerManager WakeLocks to keep processor from sleeping or screen from dimming.",506,<first>,<error>
Other Permissions,Other Permissions,100.0,2185,sub,WRITE SETTINGS- Allows an application to read or write the system settings.WRITE EXTERNAL STORAGE- This permission is required to write/update to external storage. Revoking this permission		will limit the application to not to write/update video and audios file to external storage.,282,<first>,<error>
Modification and Termination of Services,Modification and Termination of Services,100.0,2989,main,Modification ,13,<first>,<error>
Termination of Our Services,and Termination of Services,85.18518518518519,3002,sub,"and Termination of ServicesWe have a policy of constantly improving our services, and for that we can modify or terminate any of our services anytime.  We may change any function, feature or can terminate our services all together. This may cause in deletion of user data.  Any loss or compromisation of data will not be liable to CV Infotech, users are advised to keep their sensitive information   outside of the app. We do not promise anything about our services.",466,<first>,<error>
About these terms,About these terms,100.0,3473,main,About these termsWe may modify these terms or add any additional terms that apply to a service or ,98,<generic>,<error>
Changes to Terms,changes to our s,81.25,3572,sub,changes to our services without any prior   or post notice to users. User need to check the terms at a regular interval to be updated with the services and terms.   If it turns out that any particular term is no,211,<change>,<error>
Applicable Law,"t applicable, ",78.57142857142857,3785,sub,"t applicable, it wili not affect other terms. The laws of New Delhi,   India will be applicable to any dispute arising out of our these terms or related to our services. All claims arising   out of or related to these terms, App or Website use or services provided by CV Infotech will be litigated exclusively  to District Court Dwarka, New Delhi, India.",354,<region>,<error>
Log Data,Log Data,100.0,4143,main,"Log DataWe want to let you know that whenever you use our Service, in a case of an error in the app we collect data and information (through third party products) on your phone called Log Data. This Log Data may include information such as your device Internet Protocol (“IP”) address, device name, operating system version, the configuration of the app when utilizing our Service, the time and date of your use of the Service, and other statistics.",449,<first>,<error>
Cookies,Cookies,100.0,4594,main,"CookiesCookies are files with a small amount of data that are commonly used as anonymous unique identifiers. These are sent to your browser from the websites that you visit and are stored on your device's internal memory.This Service does not use these “cookies” explicitly. However, the app may use third party code and libraries that use “cookies” to collect information and improve their services. You have the option to either accept or refuse these cookies and know when a cookie is being sent to your device. If you choose to refuse our cookies, you may not be able to use some portions of this Service.",609,<tracking>,<error>
Security,Security,100.0,5206,main,"SecurityWe value your trust in providing us your Personal Information, thus we are striving      to use commercially acceptable means of protecting it. But remember that no method of transmission over      the internet, or method of electronic storage is 100% secure and reliable, and we cannot guarantee      its absolute security.",332,<security>,<error>
Links to Other Sites,Links to Other Sites,100.0,5543,main,"Links to Other SitesThis Service may contain links to other sites. If you click on a third-party link, you will be directed      to that site. Note that these external sites are not operated by us. Therefore, we strongly      advise you to review the Privacy Policy of these websites. We have no control over      and assume no responsibility for the content, privacy policies, or practices of any third-party sites      or services.",433,<third>,<error>
Changes to Our Privacy Policy,Changes to this Privacy Polic,86.20689655172413,5982,sub,"Changes to this Privacy PolicyWe may update our Privacy Policy from time to time. Thus, you are advised to review      this page periodically for any changes. We will notify you of any changes by posting      the new Privacy Policy on this page. These changes are effective immediately after they are posted on      this page.",326,<change>,<error>
