decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,Image Search,12,<error>,<error>
Privacy Policy,Privacy Policy,100.0,13,main,"Privacy PolicyGiago Software Ltd built the Image Seach app as a Freemium app. This SERVICE is provided by Giago Software Ltd at no cost and is intended for use as is.This page is used to inform visitors regarding our policies with the collection, use, and disclosure of Personal Information if anyone decided to use our Service.",328,<generic>,<error>
Privacy Policy,Privacy Policy,100.0,13,main,"If you choose to use our Service, then you agree to the collection and use of information in relation to this policy. The Personal Information that we collect is used for providing and improving the Service. We will not use or share your information with anyone except as described in this Privacy Policy.The terms used in this Privacy Policy have the same meanings as in our Terms and Conditions, which is accessible at Image Seach unless otherwise defined in this Privacy Policy.",481,<generic>,<error>
Information Collection and Use,Information Collection and Use,100.0,827,main,Information Collection and Use,30,<generic>,<error>
"For a better experience, while using our Service, we may require you to provide us with certain personally identifiable information, including but not limited to views, events","For a better experience, while using our Service, we may require you to provide us with certain personally identifiable information, including but not limited to views, events",100.0,858,sub,"For a better experience, while using our Service, we may require you to provide us with certain personally identifiable information, including but not limited to views, events . ",178,<first>,<error>
The information that we request will be retained by us and used as described in this privacy policy,The information that we request will be retained by us and used as described in this privacy policy,100.0,1036,sub,The information that we request will be retained by us and used as described in this privacy policy.The app does use third party services that may collect information used to identify you.,188,<first>,<error>
Link to privacy policy of third party service providers used by the app,Link to privacy policy of third party service providers used by the app,100.0,1226,main,Link to privacy policy of third party service providers used by the app[Google Play Services],93,<third>,<error>
Log Data,Log Data,100.0,1321,main,Log Data,8,<generic>,<error>
"We want to inform you that whenever you use our Service, in a case of an error in the app we collect data and information (through third party products) on your phone called Log Data","We want to inform you that whenever you use our Service, in a case of an error in the app we collect data and information (through third party products) on your phone called Log Data",100.0,1330,sub,"We want to inform you that whenever you use our Service, in a case of an error in the app we collect data and information (through third party products) on your phone called Log Data. ",184,<first>,<error>
"This Log Data may include information such as your device Internet Protocol (“IP”) address, device name, operating system version, the configuration of the app when utilizing our Service, the time and date of your use of the Service, and other statistics","This Log Data may include information such as your device Internet Protocol (“IP”) address, device name, operating system version, the configuration of the app when utilizing our Service, the time and date of your use of the Service, and other statistics",100.0,1514,sub,"This Log Data may include information such as your device Internet Protocol (“IP”) address, device name, operating system version, the configuration of the app when utilizing our Service, the time and date of your use of the Service, and other statistics.",255,<third>,<error>
