decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,WorkIndia - Privacy×Your current browser does not support our website.Please try a different browser.Supported BrowsersClick To Know More×Thank You For Showing Interest!Call08068970478Now To Know MoreClosePOST NEW JOBPRICINGSIGN INAdmin××Internet is Slow. Please Wait.×Close,274,<error>,<error>
Privacy Policy,PRIVACY POLICY,100.0,295,main,PRIVACY POLICY,14,<generic>,<error>
Personal Identification Information:,PERSONAL IDENTIFICATION INFORMATION:,100.0,310,main,PERSONAL IDENTIFICATION INFORMATION:,36,<first>,<what>
"When you interact with our services, we collect the information that you choose to share with us.","When you interact with our services, we collect the information that you choose to share with us.",100.0,347,sub,"When you interact with our services, we collect the information that you choose to share with us.",97,<error>,<how-gathered>
Non-Personal Identification Information:,NON-PERSONAL IDENTIFICATION INFORMATION:,100.0,445,main,NON-PERSONAL IDENTIFICATION INFORMATION:,40,<first>,<what>
We may collect non-personal identification information about Users whenever they interact with our Site.,We may collect non-personal identification information about Users whenever they interact with our Site.,100.0,486,sub,We may collect non-personal identification information about Users whenever they interact with our Site. ,105,<error>,<error>
"Non-personal identification information may include the browser name, the type of computer and technical information about Users means of connection to our Site, such as the operating system and the Internet service providers utilized including IP address and other similar information.","Non-personal identification information may include the browser name, the type of computer and technical information about Users means of connection to our Site, such as the operating system and the Internet service providers utilized including IP address and other similar information.",100.0,591,sub,"Non-personal identification information may include the browser name, the type of computer and technical information about Users means of connection to our Site, such as the operating system and the Internet service providers utilized including IP address and other similar information.",286,<error>,<what>
How We Use Collected Information?,HOW WE USE COLLECTED INFORMATION?,100.0,878,main,HOW WE USE COLLECTED INFORMATION?,33,<first>,<how-used>
WorkIndia App,WorkIndia App,100.0,912,main,WorkIndia Appcollects an,24,<error>,<error>
We use Users personal information for the following purposes:,d uses Users personal information for the following purposes:,96.72131147540983,937,sub,d uses Users personal information for the following purposes:,61,<error>,<error>
Personal Info Given By User:,Personal Info Given By User:,100.0,999,sub,Personal Info Given By User:,28,<first>,<what>
We use this information to provide matching job. This information is also shared with employers(registered on workindia.in),We use this information to provide matching job. This information is also shared with employers(registered on workindia.in),100.0,1028,sub,We use this information to provide matching job. This information is also shared with employers(registered on workindia.in),123,<error>,<error>
User Location:,User Location:,100.0,1152,sub,User Location:,14,<first>,<what>
We use user's Location Information to provide Jobs in nearest location,We use user's Location Information to provide Jobs in nearest location,100.0,1167,sub,We use user's Location Information to provide Jobs in nearest location,70,<error>,<error>
Call Log:,Call Log:,100.0,1238,sub,Call Log:,9,<first>,<what>
"Job Application is made via phone call, So Call log is used to identify weather application was successful or not for the Job and based on the connected call we notify the address of the job to user","Job Application is made via phone call, So Call log is used to identify weather application was successful or not for the Job and based on the connected call we notify the address of the job to user",100.0,1248,sub,"Job Application is made via phone call, So Call log is used to identify weather application was successful or not for the Job and based on the connected call we notify the address of the job to user",198,<error>,<error>
Contact List:,Contact List:,100.0,1447,sub,Contact List:,13,<first>,<what>
"Because WorkIndia is all about Jobs that you can share with friends, we may—with your permission—collect information from your device’s phonebook.","Because WorkIndia is all about Jobs that you can share with friends, we may—with your permission—collect information from your device’s phonebook.",100.0,1461,sub,"Because WorkIndia is all about Jobs that you can share with friends, we may—with your permission—collect information from your device’s phonebook.",146,<error>,<error>
"When you use our services, we collect information about which of those services you’ve used and how you’ve used them.","When you use our services, we collect information about which of those services you’ve used and how you’ve used them.",100.0,1608,sub,"When you use our services, we collect information about which of those services you’ve used and how you’ve used them. ",118,<error>,<when>
"We might know, for instance, that you saw a particular job, called a particular job, etc.","We might know, for instance, that you saw a particular job, called a particular job, etc.",100.0,1726,sub,"We might know, for instance, that you saw a particular job, called a particular job, etc.",89,<error>,<how-gathered>
How We Protect Your Information?,HOW WE PROTECT YOUR INFORMATION?,100.0,1816,main,HOW WE PROTECT YOUR INFORMATION?,32,<first>,<other>
