decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,TudaSoft | Software Development | Android Device | Beauty Makeup,64,<error>,<error>
PRIVACY POLICY,PRIVACY POLICY,100.0,65,main,"PRIVACY POLICYAt TudaSoft we are committed to safeguarding and preserving the privacy of our clients and protecting the device information collected, and used in connection with YubituSoft products and services.This Privacy Policy to guide how we collect, and use the information you provide to us, or that we collect from you whilst you use our services.",355,<generic>,<error>
Score of Privacy,Score of Privacy,100.0,423,main,Score of PrivacyThis Privacy Policy applies only to ,52,<generic>,<error>
Device Information,device information,100.0,476,main,"device information submitted and collected through the Services. By installing, using, registering to or otherwise accessing the Services, you are accepting the practices described in this Privacy Policy. If you do not agree to this Privacy Policy, please do not install, use, register to or otherwise access the Services. We do update this Policy from time to time so please do review this Policy regularly. Your continued used of the Services will signify your acceptance to the changes to this Privacy Policy.",512,<first>,<what>
Device Information,device information,100.0,476,main,Device InformationIn running and maintaining our apps we may collect and process the following data about you:,110,<first>,<what>
a. Information about your use of our apps including details of your usages such as device name and the resources that you access.,a. Information about your use of our apps including details of your usages such as device name and the resources that you access.,100.0,1101,sub,a. Information about your use of our apps including details of your usages such as device name and the resources that you access.,129,<error>,<what>
b. Information that you provide when you communicate with us by any means.,b. Information that you provide when you communicate with us by any means.,100.0,1231,sub,b. Information that you provide when you communicate with us by any means.,74,<error>,<what>
Cookies,Cookies,100.0,1306,main,CookiesCookies provide information regarding the computer used by a visitor. We may use cookies where appropriate to gather information about your computer fin order to assist us in improving our website.,204,<third>,<what>
We may gather information about your general internet use by using the cookie.,We may gather information about your general internet use by using the cookie.,100.0,1512,sub,We may gather information about your general internet use by using the cookie.  ,80,<error>,<how-gathered>
"Where used, these cookies are downloaded to your computer and stored on the computer's hard drive.","Where used, these cookies are downloaded to your computer and stored on the computer's hard drive.",100.0,1592,sub,"Where used, these cookies are downloaded to your computer and stored on the computer's hard drive. Such information will not identify you personally. It is statistical data. This statistical data does not identify any personal details whatsoever",245,<error>,<error>
Use of Information,Use of Information,100.0,1838,main,Use of InformationWe use the information that we collect from you to provide our services to you.  In addition to this we may use the information for one or more of the following purposes:,188,<first>,<why>
1. To provide information to you that you request from us relating to our products or services.,1. To provide information to you that you request from us relating to our products or services.,100.0,2028,sub,1. To provide information to you that you request from us relating to our products or services.,95,<error>,<error>
2. To provide information to you relating to other products that may be of interest to you.,2. To provide information to you relating to other products that may be of interest to you.,100.0,2124,sub,2. To provide information to you relating to other products that may be of interest to you. Such additional information will only be provided where you have consented to receive such information.,195,<error>,<error>
"3. To inform you of any changes to our website, services or goods and products.","3. To inform you of any changes to our website, services or goods and products.",100.0,2320,sub,"3. To inform you of any changes to our website, services or goods and products.If you have previously purchased goods or services from us we may provide to you details of similar goods or services, or other goods and services, that you may be interested in. ",258,<error>,<error>
"3. To inform you of any changes to our website, services or goods and products.","3. To inform you of any changes to our website, services or goods and products.",100.0,2320,sub,Where your consent has been provided in advance we may allow selected third parties to use your data to enable them to provide you with information regarding unrelated goods and services which we believe may interest you.  Where such consent has been provided it can be withdrawn by you at any time.,299,<error>,<error>
Safeguards,Safeguards,100.0,2880,main,SafeguardsWe will not disclose your information to any other party other than in accordance with this Privacy Policy and in the circumstances detailed below:,157,<third>,<why>
1. In the event that we sell any or all of our business to the buyer.,1. In the event that we sell any or all of our business to the buyer.,100.0,3039,sub,1. In the event that we sell any or all of our business to the buyer.,69,<error>,<when>
2. Where we are legally required by law to disclose your device information.,2. Where we are legally required by law to disclose your device information.,100.0,3109,sub,2. Where we are legally required by law to disclose your device information.,76,<error>,<when>
3. To further fraud protection and reduce the risk of fraud.,3. To further fraud protection and reduce the risk of fraud.,100.0,3186,sub,3. To further fraud protection and reduce the risk of fraud.,60,<error>,<error>
Contacting Us,Contacting Us,100.0,3247,main,Contacting UsPlease do not hesitate to contact us regarding any matter relating to this Privacy Policy at:tudasoft@gmail.com,124,<contact>,<other>
