decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
App Privacy Policy,App Privacy Policy,100.0,0,main,"App Privacy Policy - WeedleAppsHomeWorkflowProjectsContact UsThe TeamHomeWorkflowProjectsContact UsThe TeamApp Privacy PolicyHome•App Privacy PolicyApp Privacy Policyozvi2018-10-04T07:44:06+00:00In this Privacy Policy we depict the duties, obligations and privileges aspects of FrillApps / WeedleApps / OSFunApps / Amplez (the “Company“, ”we“, “us” or “our“) regarding the disclosure, use and collection of information practices between our services and end users.",464,<generic>,<error>
App Privacy Policy,App Privacy Policy,100.0,0,main,"Our Privacy Policy meant to serve as a legal binding agreement between the Company and the Partner (the “Partner“). By accessing or employing our Services, the Partner consent to abide by and not breach the terms of this Privacy Policy, which will be updated inconsistently. The subject of information collectingwill be also consented by the Partner and its use, as stretched out in this Privacy Policy. Furthermore, any update to this Privacy Policy will be notified to our consented end users.",495,<generic>,<error>
Information Collection purposes,Information Collection purposes,100.0,991,main,Information ,12,<first>,<error>
C,C,100.0,1003,main,"Collection purposesThe information collected by us meant to serve a few aspects:Interaction with our users. It may be in order to comply with any of their feedbacks, respond to their question and etc.Development and build up of our monetization and payment affiliates models using the traffic flow and any tracking of usage statistics.Technical and security hazards resolutions, including fraud or other malice issues which jeopardizing our products",449,<error>,<error>
C,C,100.0,1003,main,"Facilitate of our services using development customization or any other enhancement. These improved preferences are based, not solely, on our users preferences built through the interactions with our products.Research for analytics purposes and employment of statistic models.Maintenance of our policies and regulations, while resolving any investigation by applicable law.To comply with any claims of misuse of information or violation rights, if provided proof, through our products, to any third party.C",506,<error>,<error>
ollected data:,ollected data:,100.0,1968,sub,ollected data:,14,<first>,<what>
Anonymous data,Anonymous data,100.0,1983,sub,"Anonymous dataAnonymous information is collected while using our apps. This information cannot be linked to a specific individual and is accumulated as chunks of data per user group. The information gathered includes end user’s country of origin, device type and model and other hardware specifications, average daily usage, most visited pages on the app and preferred languages.",379,<error>,<what>
Anonymous data,Anonymous data,100.0,1983,sub,"We do not have the ability to monitor all information passed through our servers and in our services, especially information created and shared by third parties making use of our services, we reserve the right to terminate the use of any user in the suspicion of misuse of our products and services.",299,<error>,<what>
Anonymous data,Anonymous data,100.0,1983,sub,"The Company is not liable for the accuracy of the stored information gathered anonymously, Including information shared between app users while using the app (such as information shared using our user chat service)",214,<error>,<what>
Personal data,Personal data,100.0,2879,sub,Personal dataNo personal information is ever collected from any of our users in any of our services except for data entered specifically by the user (such as filling a request or support form).,193,<error>,<what>
