decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,RushikeshPolicy ,16,<error>,<error>
Privacy Policy,Privacy Policy,100.0,16,main,"Privacy PolicyRushikeshPolicy Privacy PolicyRushikesh Kamewar built the this app as a Commercial/Free/Open Source app. This SERVICE is provided by and is intended for use as is.This page is used to inform visitors regarding my policies with the collection, use, and disclosure of Personal Information if anyone decided to use my Service.",337,<generic>,<error>
Privacy Policy,Privacy Policy,100.0,16,main,"If you choose to use my Service, then you agree to the collection and use of information in relation to this policy. The Personal Information that I collect is used for providing and improving the Service. I will not use or share your information with anyone except as described in this Privacy Policy.The terms used in this Privacy Policy have the same meanings as in our Terms and Conditions, which are accessible at AppBar unless otherwise defined in this Privacy Policy.",474,<generic>,<error>
Information Collection and Use,Information Collection and Use,100.0,833,main,Information Collection and Use- No information is collected by the app. App does not have internet permission.,110,<first>,<error>
Log Data,Log Data,100.0,945,main,Log Data- App does not log any data.,36,<first>,<error>
Cookies,Cookies,100.0,983,main,Cookies- Cookies are files with a small amount of data that are commonly used as anonymous unique identifiers. These are sent to your browser from the websites that you visit and are stored on your device's internal memory.- App does not use cookies.,250,<tracking>,<error>
Service Providers,Service Providers,100.0,1236,main,Service Providers- App does not deal with any service providers.,64,<third>,<error>
Security,Security,100.0,1302,main,"Security- I value your trust in providing us your Personal Information, hence app has no internet permission. App data is stored on your device only.",149,<security>,<error>
Links to Other Sites,Links to Other Sites,100.0,1453,main,Links to Other Sites- No third party links are present in the app. App might have links to my social media page as a contact information.,137,<third>,<error>
Childrenâ€™s Privacy,Childrenâ€™s Privacy,100.0,1592,main,Childrenâ€™s Privacy- App is made for user over the age of 13 as per google play policy.,88,<audience>,<error>
Changes to This Privacy Policy,Changes to This Privacy Policy,100.0,1682,main,"Changes to This Privacy Policy- I may update our Privacy Policy from time to time. Thus, you are advised to review this page periodically for any changes. I will notify you of any changes by posting the new Privacy Policy on this page.- This policy is effective as of 2022-07-03",278,<change>,<error>
Contact Us,Contact Us,100.0,1963,main,"Contact Us- If you have any questions or suggestions about my Privacy Policy, do not hesitate to contact me at rushikesh.kamewar96@gmail.com.- This privacy policy page was created atprivacypolicytemplate.netand modified/generated byApp Privacy Policy GeneratorDocument hosted byFlycricket•Privacy Policy•Cookie Policy•Terms of Use",330,<contact>,<error>
