decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,"English with ReWord. Privacy PolicyEnglish with ReWord. Privacy PolicyLast update: 17 May 2022This Privacy Policy (hereinafter, the Policy) governs the processing of personal data of the users of the ""ReWord""  vocabulary learning platform and the pages of the website with the domain name ""reword.app"" (hereinafter referred to as the Services).",344,<error>,<error>
,,-1.0,0,,"We attach great importance to the protection of your personal data, so take a few minutes to find out more about our Privacy Policy and be sure to contact us if you have any questions.1. ",187,<error>,<error>
Terms and Definitions,Terms and Definitions,100.0,536,main,"Terms and Definitions1.1. For the purposes hereof, the following terms and definitions are used:",96,<generic>,<other>
Web-site,Web-site,100.0,634,sub,Web-site- web-site with the domain name “reword.app”.,53,<generic>,<other>
You (User),You (User),100.0,689,sub,You (User)– any individual that is using the Services and has reached the age of full legal capacity in accordance with the legislation of the country of their citizenship.,172,<generic>,<other>
We (Controller),We (Controller),100.0,863,sub,We (Controller)- Individual entrepreneurs Streltsov Valeriy Olegovich and Olifer Nikita Olegovich.,98,<generic>,<other>
Services,Services,100.0,963,sub,"Services-  vocabulary learning platform ""ReWord"", as well as the pages of the website with the domain name ""reword.app”.2. ",123,<generic>,<other>
Scope,Scope,100.0,1088,main,Scope2.1. ,10,<generic>,<other>
This Policy applies to any interaction between the Controller and users regarding personal data when using the Services.,This Policy applies to any interaction between the Controller and users regarding personal data when using the Services.,100.0,1099,sub,This Policy applies to any interaction between the Controller and users regarding personal data when using the Services.2.2. ,125,<first>,<when>
This Policy neither governs nor determines the rights and obligations of third parties.,This Policy neither governs nor determines the rights and obligations of third parties.,100.0,1225,sub,This Policy neither governs nor determines the rights and obligations of third parties. ,88,<first>,<error>
It also does not apply to third-party applications or software available to users for integration with the Services.,It also does not apply to third-party applications or software available to users for integration with the Services.,100.0,1313,sub,"It also does not apply to third-party applications or software available to users for integration with the Services. Thus, if you integrate any third-party applications with our Services, we will not be able to control how such applications process your personal data.2.3. ",273,<first>,<error>
Please do not use the Services if you do not agree with the provisions and the scope hereof.,Please do not use the Services if you do not agree with the provisions and the scope hereof.,100.0,1587,sub,Please do not use the Services if you do not agree with the provisions and the scope hereof.3. ,95,<first>,<error>
Who determines the purposes and means of personal data collection,Who determines the purposes and means of personal data collection,100.0,1683,main,Who determines the purposes and means of personal data collection3.1. ,70,<first>,<why>
The purposes and means of how your personal data is collected in the Services are determined by the following legal entities:,The purposes and means of how your personal data is collected in the Services are determined by the following legal entities:,100.0,1754,sub,"The purposes and means of how your personal data is collected in the Services are determined by the following legal entities:IE VALERIY OLEGOVICH STRELTSOV (INN (TIN) 344214999528, OGRN (PSRN) 321344300096117)IE NIKITA OLEGOVICH OLIFER (INN (TIN) 344408008085, OGRN (PSRN) 321344300098825)4. ",292,<first>,<error>
Personal data that we collect,Personal data that we collect,100.0,2049,main,Personal data that we collect4.1. ,34,<first>,<what>
"Personal data is any information that could enable direct or indirect identification of a person (e.g., their name, online identifier, etc.).","Personal data is any information that could enable direct or indirect identification of a person (e.g., their name, online identifier, etc.).",100.0,2084,sub,"Personal data is any information that could enable direct or indirect identification of a person (e.g., their name, online identifier, etc.).4.2. ",146,<first>,<what>
Personal data may be collected both directly and indirectly.,Personal data may be collected both directly and indirectly.,100.0,2231,sub,"Personal data may be collected both directly and indirectly.(1) Personal data is collected directly when you provide it voluntarily (e.g. when you buy a tariff plan in ReWord).(2) Indirect collection of personal data may occur automatically when you use the Services, as it happens, for example, with cookies.4.3. ",314,<first>,<how-gathered>
We collect the required minimum of your personal data for the purposes specified in this Policy:,We collect the required minimum of your personal data for the purposes specified in this Policy:,100.0,2548,sub,"We collect the required minimum of your personal data for the purposes specified in this Policy:(1)user data: IP address, user actions in the Services, and (in case of registration in the Services) email address;(2)device data: country code, language code, time zone, version of the Services,  OS version, device identifier;(3)app data: identifier of the Services, events in the Services, in-app purchases and subscriptions, diagnostic information;(4)payment information: list of User transactions in Services.",510,<first>,<error>
We collect the required minimum of your personal data for the purposes specified in this Policy:,We collect the required minimum of your personal data for the purposes specified in this Policy:,100.0,2548,sub,4.4.,4,<first>,<error>
"We do not store bank card numbers, payment details or other sensitive payment information of Users."," We
do not store
bank card numbers, payment details or other sensitive payment information of Users",96.96969696969697,3075,sub," Wedo not storebank card numbers, payment details or other sensitive payment information of Users:(1)YooMoney NBCO LLCguarantees the security of payments made on the Web-site.(2) By making payments in app stores (Google Play, App Store, App Gallery), you accept their terms of use and privacy policies.5. ",305,<first>,<how-gathered>
"Data Processing, Storage and Protection","Data Processing, Storage and Protection",100.0,3387,main,"Data Processing, Storage and Protection5.1. ",44,<retention>,<what>
"“Processing” is understood as any or a combination of the following: storage, modification, retrieval, disclosure, structuring, use, destruction as well as any other action with respect to your personal data.","“Processing” is understood as any or a combination of the following: storage, modification, retrieval, disclosure, structuring, use, destruction as well as any other action with respect to your personal data.",100.0,3432,sub,"“Processing” is understood as any or a combination of the following: storage, modification, retrieval, disclosure, structuring, use, destruction as well as any other action with respect to your personal data.5.2. ",213,<retention>,<error>
We will process your personal data only for the following purposes and on the following legal grounds:,We will process your personal data only for the following purposes and on the following legal grounds:,100.0,3646,sub,We will process your personal data only for the following purposes and on the following legal grounds:Data typeProcessing purposesLegal basisRetention periodUser dataWe process your user data so that you can use the Services.Legal contract in the form of our Terms of Use.Until the Services are deleted.Device dataWe process your device data so that we can show you personalized ads.Your consent.180 daysApp dataWe process your app data to constantly improve our Services.,472,<retention>,<why>
We will process your personal data only for the following purposes and on the following legal grounds:,We will process your personal data only for the following purposes and on the following legal grounds:,100.0,3646,sub,Legal interest in  improving our Services.180 daysPayment informationWe process your payment information to enable the use of paid features within the Services.Legal contract in the form of our Terms of Use.10 years5.3. ,220,<retention>,<why>
"Subject to data anonymisation, your personal data may be used by us for any other purposes.","Subject to data anonymisation, your personal data may be used by us for any other purposes.",100.0,4359,sub,"Subject to data anonymisation, your personal data may be used by us for any other purposes.5.4. ",96,<retention>,<why>
