decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
Privacy Policy,Privacy Policy,100.0,0,main,"Privacy PolicyPrivacy PolicySafe games yazilim hizmetleri built the SociFind app as                  a Freemium app. This SERVICE is provided by                  safe games yazilim hizmetleri at no cost and is intended for use as                  is.This page is used to inform visitors regarding our                  policies with the collection, use, and disclosure of Personal                  Information if anyone decided to use our Service.If you choose to use our Service, then you agree to",497,<generic>,<error>
Privacy Policy,Privacy Policy,100.0,0,main,"                  the collection and use of information in relation to this                  policy. The Personal Information that we collect is                  used for providing and improving the Service. We will not use or share your information with                  anyone except as described in this Privacy Policy.The terms used in this Privacy Policy have the same meanings                  as in our Terms and Conditions, which is accessible at",454,<generic>,<error>
Privacy Policy,Privacy Policy,100.0,0,main,                  SociFind unless otherwise defined in this Privacy Policy.,75,<generic>,<error>
Information Collection and Use,Information Collection and Use,100.0,1043,main,Information Collection and,26,<generic>,<what>
"For a better experience, while using our Service, we may require you to provide us with certain personally identifiable information."," Use
For a better experience, while using our Service, we
                  may require you to provide us with certain personally
  ",81.81818181818181,1069,sub," UseFor a better experience, while using our Service, we                  may require you to provide us with certain personally                  identifiable information. The information ",187,<first>,<why>
The information that we request will be retained by us and used as described in this privacy policy.,"that
                  we request will be retained by us and used as described in this privacy polic",83.0,1259,sub,that                  we request will be retained by us and used as described in this privacy policy.,101,<first>,<what>
The app does use third party services that may collect information used to identify you.,"The app does use third party services that may collect
                    information u",77.27272727272727,1362,main,The app does use third party services that may collect                    information used to identif,101,<third>,<how-gathered>
Link to privacy policy of third party service providers used by the app,"y you.
Link to privacy policy of third party service providers used
   ",88.73239436619718,1464,sub,y you.Link to privacy policy of third party service providers used                    by the app,96,<third>,<other>
Google Play Services,Google Play Services,100.0,1563,main,Google Play Services,20,<third>,<error>
AdMob,AdMob,100.0,1584,sub,AdMob,5,<third>,<error>
Google Analytics for Firebase,Google Analytics for Firebase,100.0,1590,sub,Google Analytics for Firebase,29,<third>,<error>
Firebase Crashlytics,Firebase Crashlytics,100.0,1620,sub,Firebase Crashlytics,20,<third>,<error>
Facebook,Facebook,100.0,1641,sub,Facebook,8,<third>,<error>
Unity,Unity,100.0,1650,sub,Unity,5,<third>,<error>
One Signal,One Signal,100.0,1656,sub,One Signal,10,<third>,<error>
AppLovin,AppLovin,100.0,1667,sub,AppLovin,8,<third>,<error>
Vungle,Vungle,100.0,1676,sub,Vungle,6,<third>,<error>
Adjust,Adjust,100.0,1683,sub,Adjust,6,<third>,<error>
Log Data,Log Data,100.0,1690,main,Log DataWe want to inform you that whenever you          ,57,<third>,<what>
"We want to inform you that whenever you use our Service, in a case of an error in the app we collect data and information (through third party products) on your phone called Log Data.","        use our Service, in a case of an error in the app
                  we collect data and information (through third party
                  products) on your phone called Log D",80.32786885245902,1749,sub,"        use our Service, in a case of an error in the app                  we collect data and information (through third party                  products) on your phone called Log Data. This Log Data may              ",217,<first>,<how-used>
"This Log Data may include information such as your device Internet Protocol (“IP”) address, device name, operating system version, the configuration of the app when utilizing our Service, the time and date of your use of the Service, and other statistics.","    include information such as your device Internet Protocol
                  (â€œIPâ€) address, device name, operating system version, the
                  configuration of the app when utilizing our Service,
                  the time and date of yo",76.47058823529412,1969,sub,"    include information such as your device Internet Protocol                  (â€œIPâ€) address, device name, operating system version, the                  configuration of the app when utilizing our Service,                  the time and date of your use of the Service, and other                  statistics.",313,<first>,<error>
Cookies,Cookies,100.0,2287,main,Cookies,7,<tracking>,<what>
Cookies are files with a small amount of data that are commonly used as anonymous unique identifiers.,"Cookies are files with a small amount of data that are
                  commonly used as anonymous u",82.17821782178218,2295,sub,Cookies are files with a small amount of data that are                  commonly used as anonymous unique identifiers. These are sent               ,148,<tracking>,<error>
