decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,"NetSpeed_Indicator_Privacy_Policy.md · GitHubSkip to contentAll gistsBack to GitHubSign inSign upSign inSign upYou signed in with another tab or window.Reloadto refresh your session.You signed out in another tab or window.Reloadto refresh your session.You switched accounts on another tab or window.Reloadto refresh your session.Dismiss alertInstantly share code, notes, and snippets.nisargjhaveri/NetSpeed_Indicator_Privacy_Policy.mdSecretLast activeFebruary 19, 2022 08:47Star1",479,<error>,<error>
,,-1.0,0,,"You must be signed in to star a gistFork0You must be signed in to fork a gistStarYou must be signed in to star a gistCodeRevisions6Stars1EmbedWhat would you like to do?EmbedEmbed this gist in your website.ShareCopy sharable link for this gist.Clone via                      HTTPSClone with Git or checkout with SVN using the repository’s web address.Learn more about clone URLsDownload ZIPRawNetSpeed_Indicator_Privacy_Policy.mdPrivacy Policy - NetSpeed IndicatorEffective date: April 17, 2018",493,<error>,<error>
,,-1.0,0,,"NetSpeed Indicator mobile application (the ""Service"") is provided by Nisarg Jhaveri (""us"", ""we"", or ""our"").This page informs you of our policies regarding the collection, use, and disclosure of personal data when you use our Service.We use your data to provide and improve the Service.By using the Service, you agree to the collection and use of information in accordance with this policy.",389,<error>,<error>
Information Collection and Use,Information Collection and Use,100.0,1418,main,Information Collection and Use,30,<generic>,<what>
User Feedback,User Feedback,100.0,1449,sub,"User FeedbackThe feedback you send us via email may contain certain personally identifiable information (""Personal Data"") including you email address and name.This information can be used to contact you or improve the Service.",226,<generic>,<what>
Network Speed and Usage Data,Network Speed and Usage Data,100.0,1678,main,Network Speed and Usage DataShowing network speed and mobile and wifi usage data on your device is one of the primary function of the Service.The network speed and network usage data is stored on your device alone and isnot transmitted or collectedby us.,254,<generic>,<what>
Service Providers,Service Providers,100.0,1937,sub,"Service ProvidersWe may employ third party companies and individuals to facilitate our Service (""Service Providers""), to provide the Service on our behalf, to perform Service-related services or to assist us in analyzing how our Service is used.These third parties have access to your Personal Data only to perform these tasks on our behalf and are obligated not to disclose or use it for any other purpose.",407,<third>,<what>
Links To Other Sites,Links To Other Sites,100.0,2347,main,"Links To Other SitesOur Service may contain links to other sites that are not operated by us.If you click on a third party link, you will be directed to that third party's site.We strongly advise you to review the Privacy Policy of every site you visit.We have no control over and assume no responsibility for the content, privacy policies or practices of any ",360,<third>,<other>
Third Party Sites,third party sites,100.0,2711,sub,third party sites or services.,30,<third>,<other>
Children's Privacy,Children's Privacy,100.0,2742,main,Children's PrivacyOur Service is not specifically marketed towar,64,<audience>,<why>
Children Under the Age of 13,ds anyone under the age of 1,75.0,2807,sub,ds anyone under the age of 13.We do not knowingly collect personally identifiable information from anyone under the age of 13.,126,<audience>,<when>
Changes To This Privacy Policy,Changes To This Privacy Policy,100.0,2935,main,Changes To This Privacy PolicyWe may ,37,<change>,<other>
Updates to Privacy Policy,update our Privacy Policy,92.0,2973,sub,"update our Privacy Policy from time to time.We will notify you of any changes by posting the new Privacy Policy on this page.These changes are effective immediately, after they are posted on this page.",201,<change>,<when>
Contact Us,Contact Us,100.0,3177,main,"Contact UsIf you have any questions or suggestions about our Privacy Policy, please contact us onnetspeed.indicator@gmail.com.Copy linkmadheskacommentedJun 30, 2021This the best appSorry, something went wrong.Copy linkhilson890commentedFeb 19, 2022so very nice app,Sorry, something went wrong.Sign up for freeto join this conversation on GitHub.    Already have an account?Sign in to commentFooter© 2023 GitHub, Inc.Footer navigationTermsPrivacySecurityStatusDocsContact GitHubPricingAPITrainingBlogAbout",504,<contact>,<other>
Contact Us,Contact Us,100.0,3177,main,You can’t perform that action at this time.,43,<contact>,<other>
