decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
Privacy Policy,Privacy Policy,100.0,0,main,"Privacy Policy of Headphones EqualizerPrivacy Policy ofHeadphones EqualizerThis Application collects some Personal Data from its Users.This document can be printed for reference by using the print command in the settings of any browser.Policy summaryPersonal Data processed for the following purposes and using the following services:AdvertisingAdMobPersonal Data: Cookies; unique device identifiers for advertising (Google Advertiser ID or IDFA, for example); Usage DataAnalyticsGoogle Analytics",496,<error>,<error>
Privacy Policy,Privacy Policy,100.0,0,main,Personal Data: Cookies; Usage DataCommercial affiliationAmazon AffiliationPersonal Data: Cookies; Usage DataContacting the UserContact formPersonal Data: email address; User IDRegistration and authenticationGoogle OAuthPersonal Data: various types of Data as specified in the privacy policy of the serviceHeadphones Equalizer DatabaseInformation on opting out of interest-based advertising,389,<error>,<error>
Privacy Policy,Privacy Policy,100.0,0,main,"In addition to any opt-out feature provided by any of the services listed in this document, Users may follow the instructions provided byYourOnlineChoices(EU),  theNetwork Advertising Initiative(US) and  theDigital Advertising Alliance(US),DAAC(Canada),DDAI(Japan)",264,<error>,<error>
Privacy Policy,Privacy Policy,100.0,0,main,  or other similar initiatives. Such initiatives allow Users to select their tracking preferences for most of the advertising tools. The Owner thus recommends that Users make use of these resources in addition to the information provided in this document.The Digital Advertising Alliance offers an application calledAppChoicesthat helps Users to control interest-based advertising on mobile apps.,396,<error>,<error>
Privacy Policy,Privacy Policy,100.0,0,main,"Users may also opt-out of certain advertising features through applicable device settings, such as the device advertising settings for mobile phones or ads settings in general.",176,<error>,<error>
Contact information,Contact information,100.0,1763,main,Contact information,19,<generic>,<error>
Owner and Data Controller,Owner and Data Controller,100.0,1783,main,Owner and Data ControllerManyThingsDev - Via Panciatichi - 50127 Firenze (Italy)Owner contact email:manythingsdev@gmail.com,123,<first>,<error>
Full policy,Full policy,100.0,1910,main,Full policy,11,<generic>,<error>
Owner and Data Controller,Owner and Data Controller,100.0,1922,main,Owner and Data ControllerManyThingsDev - Via Panciatichi - 50127 Firenze (Italy)Owner contact email:manythingsdev@gmail.com,123,<first>,<error>
Types of Data collected,Types of Data collected,100.0,2049,main,"Types of Data collectedAmong the types of Personal Data that this Application collects, by itself or through third parties, there are:      email address; User ID; Cookies; Usage Data; unique device identifiers for advertising (Google Advertiser ID or IDFA, for example).Complete details on each type of Personal Data collected are provided in the dedicated sections of this privacy policy or by specific explanation texts displayed prior to the Data collection.",462,<first>,<error>
