decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,"Screen Mirroring Privacy PolicySearch this siteSkip to main contentSkip to navigationScreen Mirroring Privacy PolicyScreen Mirroring Privacy PolicyPrivacy PolicyAppytome built the Screen Mirroring: Cast to TVapp as an Ad Supported app. This SERVICE is provided by Appytome at no cost and is intended for use as is.This page is used to inform visitors regarding our policies with the collection, use, and disclosure of Personal Information if anyone decided to use our Service.",476,<error>,<error>
,,-1.0,0,,"If you choose to use our Service, then you agree to the collection and use of information in relation to this policy. The Personal Information that we collect is used for providing and improving the Service. We will not use or share your information with anyone except as described in this Privacy Policy.The terms used in this Privacy Policy have the same meanings as in our Terms and Conditions, which are accessible at Screen Mirroring: Cast to TVunless otherwise defined in this Privacy Policy.",498,<error>,<error>
Information Collection and Use,Information Collection and Use,100.0,985,main,Information Collection and Use,30,<first>,<error>
"For a better experience, while using our Service, we may require you to provide us with certain personally identifiable information.","For a better experience, while using our Service, we may require you to provide us with certain personally identifiable information.",100.0,1016,sub,"For a better experience, while using our Service, we may require you to provide us with certain personally identifiable information. ",133,<first>,<error>
The information that we request will be retained by us and used as described in this privacy policy.,The information that we request will be retained by us and used as described in this privacy policy.,100.0,1149,sub,The information that we request will be retained by us and used as described in this privacy policy.,100,<first>,<error>
The app does use third-party services that may collect information used to identify you.,The app does use third-party services that may collect information used to identify you.,100.0,1250,sub,The app does use third-party services that may collect information used to identify you.,88,<third>,<error>
Link to the privacy policy of third-party service providers used by the app,Link to the privacy policy of third-party service providers used by the app,100.0,1339,main,Link to the privacy policy of third-party service providers used by the app,75,<third>,<error>
Google Play Services,Google Play Services,100.0,1415,sub,Google Play Services,20,<third>,<error>
AdMob,AdMob,100.0,1436,sub,AdMob,5,<third>,<error>
Google Analytics for Firebase,Google Analytics for Firebase,100.0,1442,sub,Google Analytics for Firebase,29,<third>,<error>
Firebase Crashlytics,Firebase Crashlytics,100.0,1472,sub,Firebase Crashlytics,20,<third>,<error>
Facebook,Facebook,100.0,1493,sub,Facebook,8,<third>,<error>
Fabric,Fabric,100.0,1502,sub,Fabric,6,<third>,<error>
Log Data,Log Data,100.0,1509,main,Log Data,8,<third>,<error>
"We want to inform you that whenever you use our Service, in a case of an error in the app we collect data and information (through third-party products) on your phone called Log Data.","We want to inform you that whenever you use our Service, in a case of an error in the app we collect data and information (through third-party products) on your phone called Log Data.",100.0,1518,sub,"We want to inform you that whenever you use our Service, in a case of an error in the app we collect data and information (through third-party products) on your phone called Log Data. ",184,<first>,<error>
"This Log Data may include information such as your device Internet Protocol (“IP”) address, device name, operating system version, the configuration of the app when utilizing our Service, the time and date of your use of the Service, and other statistics.","This Log Data may include information such as your device Internet Protocol (“IP”) address, device name, operating system version, the configuration of the app when utilizing our Service, the time and date of your use of the Service, and other statistics.",100.0,1702,sub,"This Log Data may include information such as your device Internet Protocol (“IP”) address, device name, operating system version, the configuration of the app when utilizing our Service, the time and date of your use of the Service, and other statistics.",255,<first>,<error>
Cookies,Cookies,100.0,1958,main,Cookies,7,<tracking>,<error>
Cookies are files with a small amount of data that are commonly used as anonymous unique identifiers.,Cookies are files with a small amount of data that are commonly used as anonymous unique identifiers.,100.0,1966,sub,Cookies are files with a small amount of data that are commonly used as anonymous unique identifiers. ,102,<tracking>,<error>
These are sent to your browser from the websites that you visit and are stored on your device's internal memory.,These are sent to your browser from the websites that you visit and are stored on your device's internal memory.,100.0,2068,sub,These are sent to your browser from the websites that you visit and are stored on your device's internal memory.,112,<tracking>,<error>
This Service does not use these “cookies” explicitly.,This Service does not use these “cookies” explicitly.,100.0,2181,sub,This Service does not use these “cookies” explicitly. ,54,<first>,<error>
"However, the app may use third-party code and libraries that use “cookies” to collect information and improve their services.","However, the app may use third-party code and libraries that use “cookies” to collect information and improve their services.",100.0,2235,sub,"However, the app may use third-party code and libraries that use “cookies” to collect information and improve their services. ",126,<third>,<error>
You have the option to either accept or refuse these cookies and know when a cookie is being sent to your device.,You have the option to either accept or refuse these cookies and know when a cookie is being sent to your device.,100.0,2361,sub,"You have the option to either accept or refuse these cookies and know when a cookie is being sent to your device. If you choose to refuse our cookies, you may not be able to use some portions of this Service.",208,<choice>,<error>
Service Providers,Service Providers,100.0,2570,main,Service Providers,17,<first>,<error>
We may employ third-party companies and individuals due to the following reasons:,We may employ third-party companies and individuals due to the following reasons:,100.0,2588,sub,We may employ third-party companies and individuals due to the following reasons:,81,<first>,<error>
To facilitate our Service;,To facilitate our Service;,100.0,2670,sub,To facilitate our Service;,26,<first>,<error>
To provide the Service on our behalf;,To provide the Service on our behalf;,100.0,2697,sub,To provide the Service on our behalf;,37,<first>,<error>
To perform Service-related services; or,To perform Service-related services; or,100.0,2735,sub,To perform Service-related services; or,39,<first>,<error>
To assist us in analyzing how our Service is used.,To assist us in analyzing how our Service is used.,100.0,2775,sub,"To assist us in analyzing how our Service is used.We want to inform users of this Service that these third parties have access to their Personal Information. The reason is to perform the tasks assigned to them on our behalf. However, they are obligated not to disclose or use the information for any other purpose.",314,<first>,<error>
Security,Security,100.0,3091,main,"SecurityWe value your trust in providing us your Personal Information, thus we are striving to use commercially acceptable means of protecting it. But remember that no method of transmission over the internet, or method of electronic storage is 100% secure and reliable, and we cannot guarantee its absolute security.",317,<security>,<error>
Links to Other Sites,Links to Other Sites,100.0,3410,main,Links to Other Sites,20,<security>,<error>
This Service may contain links to other sites.,This Service may contain links to other sites.,100.0,3431,sub,This Service may contain links to other sites. ,47,<security>,<error>
"If you click on a third-party link, you will be directed to that site.","If you click on a third-party link, you will be directed to that site.",100.0,3478,sub,"If you click on a third-party link, you will be directed to that site. ",71,<security>,<error>
Note that these external sites are not operated by us.,Note that these external sites are not operated by us.,100.0,3549,sub,Note that these external sites are not operated by us. ,55,<security>,<error>
"Therefore, we strongly advise you to review the Privacy Policy of these websites.","Therefore, we strongly advise you to review the Privacy Policy of these websites.",100.0,3604,sub,"Therefore, we strongly advise you to review the Privacy Policy of these websites. We have no control over and assume no responsibility for the content, privacy policies, or practices of any third-party sites or services.",220,<security>,<error>
Children’s Privacy,Children’s Privacy,100.0,3825,main,Children’s Privacy,18,<audience>,<error>
These Services do not address anyone under the age of 13.,These Services do not address anyone under the age of 13.,100.0,3844,sub,These Services do not address anyone under the age of 13. ,58,<audience>,<error>
We do not knowingly collect personally identifiable information from children under 13 years of age.,We do not knowingly collect personally identifiable information from children under 13 years of age.,100.0,3902,sub,We do not knowingly collect personally identifiable information from children under 13 years of age. ,101,<error>,<error>
"In the case we discover that a child under 13 has provided us with personal information, we immediately delete this from our servers.","In the case we discover that a child under 13 has provided us with personal information, we immediately delete this from our servers.",100.0,4003,sub,"In the case we discover that a child under 13 has provided us with personal information, we immediately delete this from our servers. If you are a parent or guardian and you are aware that your child has provided us with personal information, please contact us so that we will be able to do the necessary actions.",313,<error>,<error>
Changes to This Privacy Policy,Changes to This Privacy Policy,100.0,4317,main,Changes to This Privacy Policy,30,<error>,<error>
We may update our Privacy Policy from time to time.,We may update our Privacy Policy from time to time.,100.0,4348,sub,We may update our Privacy Policy from time to time. ,52,<error>,<error>
"Thus, you are advised to review this page periodically for any changes.","Thus, you are advised to review this page periodically for any changes.",100.0,4400,sub,"Thus, you are advised to review this page periodically for any changes. ",72,<error>,<error>
We will notify you of any changes by posting the new Privacy Policy on this page.,We will notify you of any changes by posting the new Privacy Policy on this page.,100.0,4472,sub,We will notify you of any changes by posting the new Privacy Policy on this page.This policy is effective as of 2022-02-18,122,<error>,<error>
Contact Us,Contact Us,100.0,4596,main,Contact Us,10,<error>,<error>
"If you have any questions or suggestions about our Privacy Policy, do not hesitate to contact us at sharekaro.india@gmail.com.","If you have any questions or suggestions about our Privacy Policy, do not hesitate to contact us at sharekaro.india@gmail.com.",100.0,4607,sub,"If you have any questions or suggestions about our Privacy Policy, do not hesitate to contact us at sharekaro.india@gmail.com.Report abusePage detailsPage updatedGoogle SitesReport abuse",186,<error>,<error>
