decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,HomeSearch this siteSkip to main contentSkip to navigation,58,<error>,<error>
PRIVACY POLICY,Privacy Policy,100.0,62,main,"Privacy PolicyPRIVACY POLICYYour privacy is important to us. We take it seriously. Please read our Privacy Policy below and let us know if you have any questions or other feedback regarding it. Sometimes we need information to provide services that you request, this privacy statement applies to all our applications.",317,<generic>,<error>
PERSONAL INFORMATION,PERSONAL INFORMATION,100.0,382,main,PERSONAL INFORMATION,20,<generic>,<what>
"We DO NOT collect, store or use any personal information while you visit, download or upgrade our products.","We DO NOT collect, store or use any personal information while you visit, download or upgrade our products.",100.0,403,sub,"We DO NOT collect, store or use any personal information while you visit, download or upgrade our products.",107,<first>,<error>
We may use personal information submitted by you only for the following purposes:,We may use personal information submitted by you only for the following purposes:,100.0,511,sub,We may use personal information submitted by you only for the following purposes: ,82,<first>,<why>
"help us develop, deliver, and improve our products and services and supply higher quality service;","help us develop, deliver, and improve our products and services and supply higher quality service;",100.0,593,sub,"help us develop, deliver, and improve our products and services and supply higher quality service; ",99,<error>,<error>
manage online surveys and other activities you’ve participated in.,manage online surveys and other activities you’ve participated in.,100.0,692,sub,"manage online surveys and other activities you’ve participated in.In the following circumstances, we may disclose your personal information according to your wish or regulations by law:(1) To protect our legal rights and interests.(2) By the applicable law within or outside your country of residence, litigation requests, legal process;(3) Your prior permission;(4) By requests from public and governmental authorities;SENSITIVE INFORMATION",441,<error>,<error>
manage online surveys and other activities you’ve participated in.,manage online surveys and other activities you’ve participated in.,100.0,692,sub,"Unless we specifically request or invite it, we ask that you not send us, and you not disclose, any sensitive personal information (e.g., Social Security numbers, information related to racial or ethnic origin, political opinions, religion or philosophical beliefs, health, sex life or sexual orientation, criminal background, or bio-metric or genetic data for the purpose of uniquely identifying an individual) on or through the Service or otherwise to us.NON- PERSONAL INFORMATION",482,<error>,<error>
manage online surveys and other activities you’ve participated in.,manage online surveys and other activities you’ve participated in.,100.0,692,sub,"We may collect and use non-personal information in the following circumstances. To have a better understanding in user's behavior, solve problems in products and services, improve our products, services and advertising, we may collect non-personal information such as installed application name and package name, the data of install, frequency of use, country, equipment and channel.If non-personal ",399,<error>,<error>
INFORMATION DISCLOSURE,information is combine,77.27272727272727,2024,main,"information is combined with personal information, we treat the combined information as personal information for the purposes of this Privacy Policy.POLICY FOR CHILDRENWe do not knowingly collect or use ",203,<third>,<what>
NON-PERSONAL INFORMATION,any personal information,87.5,2229,main,"any personal information from children (we define ""children"" as minors younger than 16). ",89,<first>,<what>
"We do not knowingly allow children to use our service, communicate with us, or use any of our online services.","We do not knowingly allow children to use our service, communicate with us, or use any of our online services.",100.0,2318,sub,"We do not knowingly allow children to use our service, communicate with us, or use any of our online services. ",111,<error>,<other>
"If you are a parent and become aware that your child has provided us with information, please contact us.","If you are a parent and become aware that your child has provided us with information, please contact us.",100.0,2429,sub,"If you are a parent and become aware that your child has provided us with information, please contact us.ACCESS CAMERAThis",122,<access>,<error>
This permission help us to get an image from your camera (take picture from Camera).," permission help us to get an image from your camera (take picture from Camera).
WRI",95.23809523809523,2553,sub, permission help us to get an image from your camera (take picture from Camera).,80,<error>,<error>
WRITE EXTERNAL STORAGE,WRITE EXTERNAL STORAGE,100.0,2634,sub,WRITE EXTERNAL STORAGE,22,<error>,<other>
This permission is needed for writing to the external storage of your device when exporting our applications data to the device's internal storage.,This permission is needed for writing to the external storage of your device when exporting our applications data to the device's internal storage.,100.0,2657,sub,"This permission is needed for writing to the external storage of your device when exporting our applications data to the device's internal storage.IMPORTANT: WE RESPECT THE CONFIDENTIALITY OF INFORMATION, AND WE ARE COMMITTED DO NOT STORE, COLLECT ANY USER INFORMATION ON YOUR DEVICE.Thanks for support!Report abusePage detailsPage updatedGoogle SitesReport abuse",363,<error>,<error>
