decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,SoulApps ,9,<error>,<error>
Privacy Policy,Privacy Policy,100.0,9,main,"Privacy PolicySearch this siteSkip to main contentSkip to navigationSoulApps Privacy PolicyPrivacy PolicyThis Privacy Policy explains how SoulApps Studio (""SoulApps"", ""our"", ""us"" or ""we"") and some of the companies we work with collect, use, share and protect information in relation to our mobile services, web site, and any software provided on or in connection with SoulApps services (collectively, the “Service”), and your choices about the collection and use of your information.",483,<generic>,<error>
Privacy Policy,Privacy Policy,100.0,9,main,"By using our Service you understand and agree that we are providing a platform for you to process your content.Our Policy applies to all visitors, users, and others who access the Service (“Users”).",198,<generic>,<error>
1. COLLECTION OF INFORMATION,1. COLLECTION OF INFORMATION,100.0,699,main,1. COLLECTION OF INFORMATIONThe ,32,<error>,<error>
Data Collection,data we collect,80.0,732,sub,"data we collect depends on the context of your interactions with us, the choices you make, including your privacy settings, and the products and features you use. The data we collect can include SDK/API/JS code version, browser, Internet service provider, IP address, platform, timestamp, application identifier, application version, application distribution channel, independent deice identifier, iOS ad identifier (IDFA), Android ad master identifier, network card (MAC) address, and international mobile device identification code (IMEI) The equipment model, the terminal manufacturer, the terminal device operating system version, the session start / stop time, the location of the language, the time zone and the network state (WiFi and so on), the hard disk, the CPU, and the battery use, etc.",799,<error>,<what>
2. USE OF PERSONAL DATA,2. USE OF PERSONAL DATA,100.0,1532,main,2. USE OF PERSONAL DATA,23,<error>,<error>
Product Improvement,Product Improvement,100.0,1556,sub,"Product Improvement. We use data to continually improve our products, including adding new features or capabilities, and perform marketing analysis.",148,<error>,<why>
3. SHARING OF PERSONAL DATA,3. SHARING OF PERSONAL DATA,100.0,1705,main,3. ,3,<error>,<error>
Sharing Personal Data,SHARING OF PERSONAL D,85.71428571428572,1708,sub,"SHARING OF PERSONAL DATATo improve our product and provide you better service, we also share personal data with vendors or agents working on our behalf for the purposes described in this privacy policy. For example, companies we've hired to provide data analytical services may need collect and access to personal data to provide those functions. In such cases, these companies must abide by our data privacy and security requirements.",435,<error>,<what>
4. LEGAL BASIS FOR DATA PROCESSING,4. LGGAL BASIS FOR DATA PROCESSING,97.05882352941177,2145,main,4. ,3,<error>,<error>
Legal Basis for Data Processing,LGGAL BASIS FOR DATA PROCESSING,96.7741935483871,2148,sub,LGGAL BASIS FOR DATA PROCESSING,31,<error>,<what>
Legal Basis for Data Processing,LGGAL BASIS FOR DATA PROCESSING,96.7741935483871,2148,sub,"We process Personal Data for the purposes set out in this Privacy Policy, as described above. Our legal basis to process personal data includes processing that is: necessary for the performance of the contract with you (for example, to provide you with the services you request and to identify and authenticate you so you may use the Sites); necessary to comply with legal requirements (for example, to comply with applicable accounting rules and to make mandatory disclosures to law enforcement); necessary for our legitimate interests (for example, to manage our relationship with you, to ensure the security of our services, to communicate with you about our products and services); and based on consent by our customers (for example, to place certain cookies and to share your information with third parties for advertising purposes).",838,<error>,<what>
Legal Basis for Data Processing,LGGAL BASIS FOR DATA PROCESSING,96.7741935483871,2148,sub,"In some instances, you may be required to provide us with Personal Data for processing as described above, in order for us to be able to provide you all of our services, and for you to use all the features of our Sites.",219,<error>,<what>
5. International Transfers of Personal Data,5. International Transfers of Personal Data,100.0,3239,main,5. ,3,<third>,<error>
International Transfers,International Transfers,100.0,3242,sub,"International Transfers of Personal DataOur business may require us to transfer your Personal Data to countries outside of the European Economic Area (“EEA”), including to countries such as the People’s Republic of China or Singapore. We take appropriate steps to ensure that recipients of your Personal Data are bound to duties of confidentiality and we implement measures such as standard contractual clauses. A copy of those clauses can be obtained by contacting our Help Center.",482,<error>,<what>
6. Your Rights,6. Your Rights,100.0,3726,main,"6. Your RightsSubject to limitations in applicable law, you are entitled to object to or request the restriction of processing of your Personal Data, and to request access to, rectification, erasure and portability of your own Personal Data.Where the use of your information is based on consent, you can withdraw this consent at any time without affecting the lawfulness of processing based on consent before its withdrawal.Requests should be submitted by contacting us through Email.",484,<error>,<error>
6. Your Rights,6. Your Rights,100.0,3726,main,"If you are aware of changes or inaccuracies in your information, you should inform us of such changes so that our records may be updated or corrected. You may lodge a complaint with a supervisory authority if you consider that our processing of your Personal Data infringes applicable law.We retain your Personal Data as long as needed to provide services or products to you, or as required or permitted by applicable laws, such as tax and accounting laws.",456,<error>,<error>
7. How to Contact Us,"
7.How to Contact Us",95.0,4671,main,7.How to ,9,<error>,<error>
Contact Us,Contact Us,100.0,4681,sub,"Contact Us.SoulApps may modify or update this Privacy Policy from time to time, so please review it periodically. We may provide you additional forms of notice of modifications or updates as appropriate under the circumstances. Your continued use of SoulApps or the Service after any modification to this Privacy Policy will constitute your acceptance of such modification. If you have any questions about this Privacy Policy, please feel free to contact us StunningLibrary@gmail.comGoogle SitesReport abuse",507,<error>,<other>
Contact Us,Contact Us,100.0,4681,sub,Page detailsPage updatedGoogle SitesReport abuse,48,<error>,<other>
