decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,"The Privacy Policy for our apps and games – cutegifanimatedpics.Skip to contentcutegifanimatedpics.cute gif, funny gif, love gifFacebookLinkedInTwitterInstagramMenuHomeAbout UsContactThe Privacy Policy for our apps and gamescutegifanimatedpicsUncategorizedSeptember 24, 2018November 27, 20183 MinutesBy downloading and using our apps/games, you agree with us those policies below:1. ",383,<error>,<error>
Scope,Scope,100.0,402,main,"ScopeThis data protection notice tells users how their personal data is used.Our studio provides games and related services that can be used with friends or in a social network. Users share, sample and design games with other people – our services unite people in fun and enjoyment.We do not collect or store any private information of user: phone number, email, name, age, …2. ",378,<generic>,<error>
User and gaming data at our studio,User and gaming data at our studio,100.0,784,main,"User and gaming data at our studioBy taking part in a game, a user allowsour studioto use its data (e.g. player name, level, results, prizes, coins) for staging the game(s) and services.Our studiois continually refining its games and services, adapting them to ",261,<first>,<what>
User requirements,user requirements,100.0,1050,sub,"user requirements by using data provided anonymously: level, score, coin, …Our studiomay also display your ",107,<first>,<what>
Player status,player status,100.0,1159,sub,player status or scores to friends and other players.3. ,56,<first>,<why>
Facebook plugins,Facebook plugins,100.0,1216,main,"Facebook pluginsOur studiouses social plugins, e.g. the “share” button, from the social networking site facebook.com. These plugins are operated by Facebook Inc., 1601 S. California Ave, Palo Alto, CA 94304, USA (“Facebook”). The list of Facebook Social Plugins and what they look like can be viewed on Facebook athttp://developers.facebook.com/plugins.If a user click share button in game, this game will post user score in wall of user.",438,<third>,<how-used>
Facebook plugins,Facebook plugins,100.0,1216,main,We do not store or collect information of facebook user. We only post user score when user click on share button.4. ,116,<third>,<how-used>
Use of other plugins,Use of other plugins,100.0,1778,main,"Use of other pluginsOur games, services and websites may also contain other plugins. Each plugin is the responsibility of its provider (e.g. Twitter, Google, Scoreloop). Again, this means that we have no control over the amount of information that the respective provider collects with the help of its own plugin, or how it then uses that information.",351,<third>,<how-used>
Use of other plugins,Use of other plugins,100.0,1778,main,"If the user is not yet a customer of the provider or has not (yet) consented there to having its data collected and used, we recommend not clicking on these plugins.5. ",168,<third>,<how-used>
Use of Google Analytics Advertising features,Use of Google Analytics Advertising features,100.0,2300,main,"Use of Google Analytics Advertising featuresBy playing this game, you agree us to collect game experienced data that used for Google Analytics Advertising Features includes:+ ",175,<third>,<why>
Google Analytics Demographics and Interest Reporting,Google Analytics Demographics and Interest Reporting,100.0,2477,sub,Google Analytics Demographics and Interest Reporting+ ,54,<third>,<how-used>
Integrated services that require Google Analytics to collect data via advertising cookies and anonymous identifiers,Integrated services that require Google Analytics to collect data via advertising cookies and anonymous identifiers,100.0,2532,sub,"Integrated services that require Google Analytics to collect data via advertising cookies and anonymous identifiersThis data help us easily upgrade the game better in the future. Please note that this data don’t included any personal information from you. More detail, they are statistics data about levels, missions, and screens that you have played.For more information, please read:+ Google advertising cookies:http://www.google.com/policies/technologies/types/+ Anonymous identifiers:",488,<third>,<how-used>
Integrated services that require Google Analytics to collect data via advertising cookies and anonymous identifiers,Integrated services that require Google Analytics to collect data via advertising cookies and anonymous identifiers,100.0,2532,sub,https://www.google.com/policies/privacy/key-terms/#toc-terms-identifier+ Google Analytics’ currently available opt-outs:https://tools.google.com/dlpage/gaoptout/6. ,164,<third>,<how-used>
Use of Pollfish,Use of Pollfish,100.0,3193,main,Use of Pollfish:“,17,<third>,<how-used>
Survey Serving Technology,Survey Serving Technology,100.0,3211,sub,Survey Serving Technology,25,<third>,<how-used>
Survey Serving Technology,Survey Serving Technology,100.0,3211,sub,"This app uses Pollfish SDK. Pollfish is an on-line survey platform, through which, anyone may conduct surveys. Pollfish collaborates with Developers of applications for smartphones in order to have access to users of such applications and address survey questionnaires to them. When a user connects to this app, a specific set of user’s device data (including Advertising ID which will may be processed by Pollfish only in strict compliance with google play policies- and/or other device data) and response meta-data (including information about the apps which the user has installed in his mobile phone) is automatically sent to Pollfish servers, in order for Pollfish to discern whether the user is eligible for a survey. For a full list of data received by Pollfish through this app, please read carefully Pollfish respondent terms located at",845,<third>,<how-used>
Survey Serving Technology,Survey Serving Technology,100.0,3211,sub,https://www.pollfish.com/terms/respondent,41,<third>,<how-used>
