decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
Privacy Policy,Privacy Policy,100.0,0,main,Privacy Policy | MediBangMenuNewLegalAbout UsUser InfoSign upLoginMenuIllustrationsComicsCreatorLanguage日本語中文（简体）中文（繁體）한국어EnglishEspañolSearchcloseTerms of ServicePrivacy PolicySpecified Commercial Transaction ActCompanyServicesPress ReleaseCareersExternal linkContactDear companies who would like to collaborate or produce a tie-upUser InformationSalesBalanceAccount InfoMediBang PremiumPurchase historyLegalTerms of ServicePrivacy PolicySpecified Commercial Transaction ActAbout UsCompanyServicesPress Release,511,<generic>,<error>
Privacy Policy,Privacy Policy,100.0,0,main,CareersExternal linkContactDear companies who would like to collaborate or produce a tie-upUser InfoUser InformationSalesBalanceAccount InfoMediBang PremiumPurchase historySign upLoginLanguage:                                                                      EnglishBack日本語中文（简体）中文（繁體）한국어EnglishEspañolHelpFAQAbout RegistrationAbout buying and sellingOtherContactFeedbackLegalTerms of ServiceSubmission GuidelinesPrivacy PolicySpecified Commercial Transaction ActAbout UsCompanyServicesPress ReleaseCareers,510,<generic>,<error>
Privacy Policy,Privacy Policy,100.0,0,main,"External linkBusiness InquiriesDear companies who would like to collaborate or produce a tie-upInformationAnnouncementsMediBang OfficialMediBang OfficialMediBang OfficialMediBang OfficialServicesART streetMediBang PaintJUMP PAINTMangaNameMediBang ColorsTraDeYou have not completed your registration, andmany functions are limited.Please click the URL in the confirmation email and finish your registration[ Confirmation ]LegalPrivacy Policy",440,<generic>,<error>
Privacy Policy,Privacy Policy,100.0,0,main,"MediBang Inc.  (here referred to as the ""Company"") has established the following privacy policy (here referred to as the ""Policy"") regarding the handling of personal information on each website operated by the Company and each application distributed by the Company (here referred to as the ""Service"").",302,<generic>,<error>
1. Personal Information,"
1.Personal Information",95.65217391304348,1874,main,1.Personal Information,22,<first>,<error>
1. Personal Information,"
1.Personal Information",95.65217391304348,1874,main,"For the purpose of the Policy, personal information is defined as information about an individual that the Company collects in accordance with the Policy when the User uses the Service, and information that can identify the specific individual contained in the information (excluding personal identification codes). The term ""personal information"" refers to information about individuals that the Company collects based on the Policy when Users use the Service, and that can be used to identify specific individuals (excluding personal identification codes, but including information that can be easily cross-checked with other information to identify specific individuals). The term ""personal information"" refers to information about a user that is collected by the Company.",775,<first>,<error>
Information about users that the company may collect through the service includes the following:,Information about users that the company may collect through the service includes the following:,100.0,2674,sub,Information about users that the company may collect through the service includes the following:Information provided at the time of account creation,148,<first>,<what>
"・E-mail address, date of birth, user name, and password","・E-mail address, date of birth, user name, and password",100.0,2824,sub,"・E-mail address, date of birth, user name, and password",55,<first>,<error>
"・Information provided by users who agree to link with other services (Google, Facebook, Twitter, etc.) (user IDs, registered email addresses, and other information that the user has authorized to be disclosed according to the privacy settings of the service in question)","・Information provided by users who agree to link with other services (Google, Facebook, Twitter, etc.) (user IDs, registered email addresses, and other information that the user has authorized to be disclosed according to the privacy settings of the service in question)",100.0,2880,sub,"・Information provided by users who agree to link with other services (Google, Facebook, Twitter, etc.) (user IDs, registered email addresses, and other information that the user has authorized to be disclosed according to the privacy settings of the service in question)",270,<first>,<error>
・Information generated by use of the Service (including information about advertisements clicked on prior to visiting each website),"
Information generated by use of the Service (including information about advertisements clicked on prior to visiting each website)",99.23664122137404,3150,sub,Information generated by use of the Service (including information about advertisements clicked on prior to visiting each website),130,<first>,<error>
"・Equipment information (operating system, PC name, device information), IP address, browser information, language selected, country, region","・Equipment information (operating system, PC name, device information), IP address, browser information, language selected, country, region",100.0,3282,sub,"・Equipment information (operating system, PC name, device information), IP address, browser information, language selected, country, region",139,<first>,<error>
"・Activity history such as URL visited, content, reference order","・Activity history such as URL visited, content, reference order",100.0,3422,sub,"・Activity history such as URL visited, content, reference order",63,<first>,<error>
・Cookie,・Cookie,100.0,3486,sub,・Cookie,7,<first>,<error>
"・Advertising identifiers (including IDFA, AdvertisingID, etc.), time and date of clicking on advertisements on other companies' websites, information about the media used for the visit (media member ID, media member name, media website name, etc.)","・Advertising identifiers (including IDFA, AdvertisingID, etc.), time and date of clicking on advertisements on other companies' websites, information about the media used for the visit (media member ID, media member name, media website name, etc.)",100.0,3494,sub,"・Advertising identifiers (including IDFA, AdvertisingID, etc.), time and date of clicking on advertisements on other companies' websites, information about the media used for the visit (media member ID, media member name, media website name, etc.)Information necessary for the sale of content, shipment of products, contests, and other services provided",353,<first>,<error>
"・Bank account information, paypal account information, SoftBank Payment","・Bank account information, paypal account information, SoftBank Payment",100.0,3849,sub,"・Bank account information, paypal account information, SoftBank Payment",71,<first>,<error>
"・Name, address, and telephone number","・Name, address, and telephone number",100.0,3921,sub,"・Name, address, and telephone number",36,<first>,<error>
"・Credit card information, and other information necessary for settlement by the payment method designated by the company","・Credit card information, and other information necessary for settlement by the payment method designated by the company",100.0,3958,sub,"・Credit card information, and other information necessary for settlement by the payment method designated by the company*However, the company outsources settlement operations to outside companies and agents, and will not retain the information necessary for settlement.For this reason, please contact the respective credit card company and settlement agent for deletion of credit card information.",397,<first>,<error>
・SB Payment Service,・SB Payment Service,100.0,4358,sub,・SB Payment Service,19,<first>,<error>
"・And other information provided directly through other documents, forms, etc.","・And other information provided directly through other documents, forms, etc.",100.0,4378,sub,"・And other information provided directly through other documents, forms, etc.Information related to inquiries",109,<first>,<error>
・E-mail address and user name,・E-mail address and user name,100.0,4489,sub,・E-mail address and user name,29,<first>,<error>
・Details of the inquiry,・Details of the inquiry,100.0,4519,sub,・Details of the inquiryInformation for recruitment activities,61,<first>,<error>
"・Information to be included in resumes and curriculum vitae (name, age, gender, date of birth, telephone number, e-mail address, etc.)","・Information to be included in resumes and curriculum vitae (name, age, gender, date of birth, telephone number, e-mail address, etc.)",100.0,4582,sub,"・Information to be included in resumes and curriculum vitae (name, age, gender, date of birth, telephone number, e-mail address, etc.)",134,<first>,<error>
・The contents of communications between the Company and job seekers,・The contents of communications between the Company and job seekers,100.0,4717,sub,"・The contents of communications between the Company and job seekersAbout CookiesThe Service uses a technology called ""cookies"" for the purpose of saving basic settings, login and account authentication, and other customer convenience, or for marketing purposes, and provides services that assume the use and permission of cookies.You can manage the settings related to cookies by changing the settings of your browser. For details, please refer to the ""Help"" menu of the browser you are using.",493,<first>,<error>
・The contents of communications between the Company and job seekers,・The contents of communications between the Company and job seekers,100.0,4717,sub,"If you choose not to allow the use of cookies, you may not be able to use some or all of the functions of the Service.About Google AnalysticsGoogle Analytics uses cookies to collect information about your use of the Service in a form that does not personally identify you. Google Analytics collects information about the use of the service in a form that does not identify individuals through cookies.",401,<first>,<error>
・The contents of communications between the Company and job seekers,・The contents of communications between the Company and job seekers,100.0,4717,sub,"How browser information is collected and used is set forth in the Google Analytics Terms of Service and Google's Privacy Policy.If you prefer not to use Google Analytics, please obtain the add-on for your browser from the following page.Google Analyticshttp://www.google.com/analyticsGoogle Analytics Terms of Usehttp://www.google.com/analytics/terms/jp.htmlGoogle's Privacy Policyhttp://www.google.com/intl/ja/policies/privacy/Firebase Terms of Servicehttps://firebase.google.com/terms/",487,<first>,<error>
・The contents of communications between the Company and job seekers,・The contents of communications between the Company and job seekers,100.0,4717,sub,"Google Analytics Opt-out Add-onhttps://tools.google.com/dlpage/gaoptoutEffective Advertisement MeasurementIn order to measure the effectiveness of advertising, the Company's applications may incorporate the AppsFlyerSDK provided by AppsFlyer, Inc. For more information about AppsFlyer, please check the following URL.Overview of AppsFlyerhttps://www.appsflyer.com/AppsFlyer's Privacy Policyhttps://www.appsflyer.com/jp/privacy-policy/About Advertisements",454,<first>,<error>
・The contents of communications between the Company and job seekers,・The contents of communications between the Company and job seekers,100.0,4717,sub,"With regard to the distribution services of advertisements provided by third parties used by the Company in the Service, the Company collects information in a form that does not identify individuals by using cookies, etc. in order to distribute optimal advertisements. If you wish not to use these services, please check the follwing URL.Apple (iOS application)https://support.apple.com/ja-jp/HT202074i-mobile Inc.https://i-mobile.co.jp/privacy.aspxAkinadista Corporation",471,<first>,<error>
・The contents of communications between the Company and job seekers,・The contents of communications between the Company and job seekers,100.0,4717,sub,"http://www.akinasista.co.jp/privacy_policy/index.phpAppLovinhttps://www.applovin.com/privacy-jp/Amazon Japanhttps://www.amazon.co.jp/gp/help/customer/display.html?nodeId=201909150AMoAd Inc.http://www.amoad.com/guideline/Googlehttps://www.google.com/settings/adsGoogle (Android app)https://support.google.com/googleplay/answer/3405269CyberAgent, Inc.http://www.dynalyst.jp/legal/policy/optout.htmlGenie Corporationhttps://geniee.co.jp/privacy/Supership Corporationhttp://supership.jp/optout.html",494,<first>,<error>
・The contents of communications between the Company and job seekers,・The contents of communications between the Company and job seekers,100.0,4717,sub,Fun Communications Inc.https://nend.net/privacy/explainoptoutFacebook Inc.https://www.facebook.com/about/adsfluct Inc.https://corp.fluct.jp/privacy/MoPub Inc.https://www.mopub.com/optout/United Corporationhttps://ja.ad-stir.com/sp/optout.htmlMicroAd Inc.https://www.microad.co.jp/privacy/Increase Revhttps://increaserev.com/policy/privacyandcookie/EboundServices LLChttps://www.eboundservices.com/index-5.htmlVoygr Inchttps://vdo.ai/#/privacyAbout Emails sent from the Company,476,<first>,<error>
・The contents of communications between the Company and job seekers,・The contents of communications between the Company and job seekers,100.0,4717,sub,"If you do not wish to receive these emails, you can change your preferences by visiting your user preferences page or by clicking on the link in the email to change your preferences.User Settings Pagehttps://medibang.com/myProfile/myProfileModifyForm",250,<first>,<error>
2. Intended use of personal information,"
2.Intended use of personal information",97.43589743589743,8313,main,2.Intended use of personal informationThe Company collect and process personal information only for the purposes described below:,129,<third>,<error>
To provide the Service.,To provide the Service.,100.0,8445,sub,To provide the Service.,23,<third>,<why>
"To complete procedures such as account registration, account withdrawal, and identity verification.","To complete procedures such as account registration, account withdrawal, and identity verification.",100.0,8469,sub,"To complete procedures such as account registration, account withdrawal, and identity verification.",99,<third>,<error>
To provide various communications and information regarding the Service.,To provide various communications and information regarding the Service.,100.0,8569,sub,To provide various communications and information regarding the Service.,72,<third>,<error>
