decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,"Privacy Policy | PaltalkMain menuFeaturesMembersChat RoomsProductsSecondary menuSign InDownload PaltalkPaltalk Privacy PolicyPaltalk values our users privacy and protection of their data, we build our apps and operate our business with this in mind.Paltalk is a property of Paltalk Inc. who also operates Camfrog, TinyChat, and Vumber.  Your services are provided by Paltalk Inc. who also acts as a data controller for your information.",436,<error>,<error>
,,-1.0,0,,This privacy policy applies to all of Paltalk’s services.  By using Paltalk you agree to this Privacy Policy as well as ourTerms of Service.As part of providing a great experience for you this sometimes requires us to collect personal information from you. We have done our best to give you control and access to your data where possible and we want you to be aware how that data is being used.  This policy will cover:What information we may collect about you,460,<error>,<error>
,,-1.0,0,,What we may do with the information we collect about you;Whether we share your information with anyone elseHow we use cookies on our siteWhere we store your informationHow we keep your information secureYour rights in relation to your informationAt Paltalk Inc. we take your privacy seriously. We operate on the principle that your personal information belongs to you and only you can decide who you want to share it with and why. This is fundamental to the way we work and we’re committed to providing a secure environment for you to store your personal information and share it with others when you want to.,609,<error>,<error>
Information You Voluntarily Provide,INFORMATION YOU VOLUNTARILY PROVIDE,100.0,1529,main,"INFORMATION YOU VOLUNTARILY PROVIDETo register and interact with members on the site, many times you will be prompted to share information with us to improve your experience while using the product.  Some of the information you may share with us includes:",255,<generic>,<what>
User nickname,User nickname,100.0,1786,sub,User nickname,13,<first>,<what>
E-mail address,E-mail address,100.0,1800,sub,E-mail address,14,<first>,<what>
Address or location information,Address or location information,100.0,1815,sub,Address or location information,31,<first>,<what>
Birthdate,Birthdate,100.0,1847,sub,Birthdate,9,<first>,<what>
Gender,Gender,100.0,1857,sub,Gender,6,<first>,<what>
Interests,Interests,100.0,1864,sub,Interests,9,<first>,<what>
Payment information,Payment information,100.0,1874,sub,Payment information,19,<first>,<what>
Photos,Photos,100.0,1894,sub,Photos,6,<first>,<what>
Personal description,Personal description,100.0,1901,sub,Personal description,20,<first>,<what>
Shared social network details,Shared social network details,100.0,1922,sub,Shared social network details,29,<first>,<what>
Information to customer support,Information to customer support,100.0,1952,sub,Information to customer support,31,<first>,<what>
Mobile Number,Mobile Number,100.0,1984,sub,Mobile Number,13,<first>,<what>
Name,Name,100.0,1998,sub,Name,4,<first>,<what>
Use of your Camera,Use of your Camera,100.0,2003,sub,Use of your Camera,18,<first>,<what>
Use of your Microphone,Use of your Microphone,100.0,2022,sub,Use of your Microphone,22,<first>,<what>
Recorded Video,Recorded Video,100.0,2045,sub,"Recorded VideoWe primarily use this information to help other users find and connect with you, if you want to update this information you can visitMy Paltalk",157,<first>,<what>
Recorded Video,Recorded Video,100.0,2045,sub,"at any time to do so.  If you specifically desire, we will use your social networking data to allow you to create an account with data you have on another site. Your payment information is used when you decide to purchase premium parts of the Service. Information shared with customer support will be used solely to address the issue(s) you have brought to our attention.  Use of your camera and microphone are optional; when using your microphone or camera in a chatroom, it will share video or audio to other users in that room.  We may also display clips of your webcam on other areas of the site - you can opt out of this at any time through settings in",657,<first>,<what>
Recorded Video,Recorded Video,100.0,2045,sub,My Paltalk.,11,<first>,<what>
Information We Collect About You and Your Device,INFORMATION WE COLLECT ABOUT YOU AND YOUR DEVICE,100.0,2876,main,"INFORMATION WE COLLECT ABOUT YOU AND YOUR DEVICEWhen you use Paltalk and interact with our services, we may use technology to collect information about your activity.  Some of the data that is collected while using the website and mobile/desktop clients may include:",266,<first>,<what>
IP address,IP address,100.0,3144,sub,IP address,10,<first>,<what>
Type of browser you use,Type of browser you use,100.0,3155,sub,Type of browser you use,23,<first>,<what>
Number of sessions per browser/client on each device,Number of sessions per browser/client on each device,100.0,3179,sub,Number of sessions per browser/client on each device,52,<first>,<what>
Type of device and operating system,Type of device and operating system,100.0,3232,sub,Type of device and operating system,35,<first>,<what>
Referrer information,Referrer information,100.0,3268,sub,Referrer information,20,<first>,<what>
Local language,Local language,100.0,3289,sub,Local language,14,<first>,<what>
Actions taken while in the client or on the website,Actions taken while in the client or on the website,100.0,3304,sub,Actions taken while in the client or on the website,51,<first>,<what>
Device identifiers,Device identifiers,100.0,3356,sub,Device identifiersWe use this information to help tailor your experience for your device/language.  We also use this information to help prevent fraud as well as identify service issues.,186,<first>,<what>
