decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
Privacy Policy,Privacy Policy,100.0,0,main,"Privacy PolicyPrivacy PolicyVesalsabzbuilt the app as a Free 	app. This SERVICE is provided byVesalsabzat no cost and is intended 	for use as is.If you choose to use my Service, then you agree to the collection and use of information in relation to this policy. The Personal Information that I collect is used for providing and improving the Service. I will not use or share your information with anyone except as described in this Privacy Policy.This page is used to inform visitors regarding my",496,<generic>,<error>
Privacy Policy,Privacy Policy,100.0,0,main,"                  policies with the collection, use, and disclosure of Personal                  Information if anyone decided to use my Service.",145,<generic>,<error>
Information Collection and Use,Information Collection and Use,100.0,659,main,Information Collection and Use,30,<generic>,<error>
"For a better experience, while using our Service","For a better experience, while using our Service",100.0,690,sub,"For a better experience, while using our Service, I may require you to provide us with certain personally identifiable information, including but not limited to the use of cookies or other local storage where legally required; and the collection, sharing, and use of personal data for personalization of ads. ",309,<error>,<error>
The information that I request will be retained on your device and is not collected by me in any way,"The information that I request will be 
retained on your device and is not collected by me in any wa",99.0,1003,sub,The information that I request will be retained on your device and is not collected by me in any way.The app does use third-party services that may collect                    information used to identif,202,<first>,<error>
Link to the privacy policy of third-party service providers used by the app,"y you.
Link to the privacy policy of third-party service providers used
   ",89.33333333333333,1208,main,y you.Link to the privacy policy of third-party service providers used                    by the app,100,<third>,<error>
Google Play Services,Google Play Services,100.0,1311,sub,Google Play Services,20,<third>,<error>
AdMob,AdMob,100.0,1332,sub,AdMob,5,<third>,<error>
Google Analytics for Firebase,Google Analytics for Firebase,100.0,1338,sub,Google Analytics for Firebase,29,<third>,<error>
Firebase Crashlytics,Firebase Crashlytics,100.0,1368,sub,Firebase Crashlytics,20,<third>,<error>
Tapsell,"T
apsel",85.71428571428572,1389,sub,Tapsell,7,<third>,<error>
Log Data,Log Data,100.0,1398,main,Log Data,8,<third>,<error>
"I want to inform you that whenever you use my Service, in a case of an error in the app or other cases I collect data and information (through third-party products) on your phone called Log Data","I want to inform you that whenever you use my Service, in a case of an 
error in the app or other cases I collect data and information (through 
third-party products) on your phone called Log Da",98.96907216494846,1407,sub,"I want to inform you that whenever you use my Service, in a case of an error in the app or other cases I collect data and information (through third-party products) on your phone called Log Data. ",196,<first>,<error>
"This Log Data may include information such as your device Internet Protocol (â€œIPâ€) address, device name, operating system version, the configuration of the app when utilizing my Service, the time and date of your use of the Service, some Installed apps, Advertising ID and other statistics","This Log Data may 
include information such as your device Internet Protocol (â€œIPâ€) 
address, device name, operating system version, the configuration of the
 app when utilizing my Service, the time and date of your use of the 
Service, some Installed apps, Advertising ID and other statis",98.63481228668942,1605,sub,"This Log Data may include information such as your device Internet Protocol (â€œIPâ€) address, device name, operating system version, the configuration of the app when utilizing my Service, the time and date of your use of the Service, some Installed apps, Advertising ID and other statistics.",294,<third>,<error>
