decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,HomeSearch this siteSkip to main contentSkip to navigationVideo Mobile VMThis ,78,<error>,<error>
Privacy Policy,privacy policy,100.0,83,main,"privacy policy has been compiled to better serve those who are concerned with how their 'Personally Identifiable Information' (PII) is being used online. PII, as described in US privacy law and information security, is information that can be used on its own or with other information to identify, contact, or locate a single person, or to identify an individual in context. Please read our privacy policy carefully to get a clear understanding of how we collect, use, protect or otherwise handle your Personally Identifiable Information in accordance with our website.",569,<generic>,<error>
"What Personal Information Do We Collect From The People That Visit Our Blog, Website Or App?","What personal information do we collect from the people that visit our blog, website or app?",100.0,653,main,"What personal information do we collect from the people that visit our blog, website or app?",92,<generic>,<error>
We Do Not Collect Information From Visitors Of Our Site.,We do not collect information from visitors of our site.,100.0,746,sub,We do not collect information from visitors of our site.,56,<first>,<error>
or Other Details To Help You With Your Experience.,or other details to help you with your experience.,100.0,803,sub,or other details to help you with your experience.,50,<first>,<error>
When Do We Collect Information?,When do we collect information?,100.0,854,main,When do we collect information?,31,<first>,<error>
We Collect Information From You When You Subscribe To A Newsletter Or Enter Information On Our Site.,We collect information from you when you subscribe to a newsletter or enter information on our site.,100.0,886,sub,We collect information from you when you subscribe to a newsletter or enter information on our site.,100,<first>,<error>
How Do We Use Your Information?,How do we use your information?,100.0,987,main,How do we use your information?,31,<first>,<error>
"We May Use The Information We Collect From You When You Register, Make A Purchase, Sign Up For Our Newsletter, Respond To A Survey Or Marketing Communication, Surf The Website, Or Use Certain Other Site Features In The Following Ways:","We may use the information we collect from you when you register, make a purchase, sign up for our newsletter, respond to a survey or marketing communication, surf the website, or use certain other site features in the following ways:",100.0,1019,sub,"We may use the information we collect from you when you register, make a purchase, sign up for our newsletter, respond to a survey or marketing communication, surf the website, or use certain other site features in the following ways:",234,<first>,<error>
• To Personalize Your Experience And To Allow Us To Deliver The Type Of Content And Product Offerings In Which You Are Most Interested.,• To personalize your experience and to allow us to deliver the type of content and product offerings in which you are most interested.,100.0,1254,sub,• To personalize your experience and to allow us to deliver the type of content and product offerings in which you are most interested.,135,<error>,<error>
How Do We Protect Your Information?,How do we protect your information?,100.0,1390,main,How do we protect your information?,35,<generic>,<error>
We Do Not Use Vulnerability Scanning And/or Scanning To PCI Standards.,We do not use vulnerability scanning and/or scanning to PCI standards.,100.0,1426,sub,We do not use vulnerability scanning and/or scanning to PCI standards.,70,<security>,<error>
We Only Provide Articles And Information. We Never Ask For Credit Card Numbers.,We only provide articles and information. We never ask for credit card numbers.,100.0,1497,sub,We only provide articles and information. We never ask for credit card numbers.,79,<security>,<error>
We Use Regular Malware Scanning.,We use regular Malware Scanning.,100.0,1577,sub,"We use regular Malware Scanning.Your personal information is contained behind secured networks and is only accessible by a limited number of persons who have special access rights to such systems, and are required to keep the information confidential. In addition, all sensitive/credit information you supply is encrypted via Secure Socket Layer (SSL) technology.",363,<security>,<error>
We Use Regular Malware Scanning.,We use regular Malware Scanning.,100.0,1577,sub,"We implement a variety of security measures when a user enters, submits, or accesses their information to maintain the safety of your personal information.For your convenience we may store your credit card information longer than 30 days in order to expedite future orders, and to automate the billing process.",310,<security>,<error>
Do We Use 'Cookies'?,Do we use 'cookies'?,100.0,2254,main,Do we use 'cookies'?,20,<choice>,<error>
We Do Not Use Cookies For Tracking Purposes,We do not use cookies for tracking purposes,100.0,2275,sub,"We do not use cookies for tracking purposesYou can choose to have your computer warn you each time a cookie is being sent, or you can choose to turn off all cookies. You do this through your browser settings. Since browser is a little different, look at your browser's Help Menu to learn the correct way to modify your cookies.",327,<tracking>,<error>
We Do Not Use Cookies For Tracking Purposes,We do not use cookies for tracking purposes,100.0,2275,sub,"If you turn cookies off, Some of the features that make your site experience more efficient may not function properly.that make your site experience more efficient and may not function properly.",194,<tracking>,<error>
Third-Party Disclosure,Third-party disclosure,100.0,2799,main,Third-party disclosure,22,<third>,<error>
"We Do Not Sell, Trade, Or Otherwise Transfer To Outside Parties Your Personally Identifiable Information Unless We Provide Users With Advance Notice.","We do not sell, trade, or otherwise transfer to outside parties your Personally Identifiable Information unless we provide users with advance notice.",100.0,2822,sub,"We do not sell, trade, or otherwise transfer to outside parties your Personally Identifiable Information unless we provide users with advance notice. This does not include website hosting partners and other parties who assist us in operating our website, conducting our business, or serving our users, so long as those parties agree to keep this information confidential. We may also release information when it's release is appropriate to comply with the law, enforce our site policies, or protect ours or others' rights, property or safety.",542,<third>,<error>
"We Do Not Sell, Trade, Or Otherwise Transfer To Outside Parties Your Personally Identifiable Information Unless We Provide Users With Advance Notice.","We do not sell, trade, or otherwise transfer to outside parties your Personally Identifiable Information unless we provide users with advance notice.",100.0,2822,sub,"However, non-personally identifiable visitor information may be provided to other parties for marketing, advertising, or other uses.",132,<third>,<error>
Third-Party Links,Third-party links,100.0,3498,main,"Third-party linksOccasionally, at our discretion, we may include or offer third-party products or services on our website. These third-party sites have separate and independent privacy policies. We therefore have no responsibility or liability for the content and activities of these linked sites. Nonetheless, we seek to protect the integrity of our site and welcome any feedback about these sites.",399,<not>,<error>
Google,Google,100.0,3899,main,GoogleGoogle's advertising requirements can be summed up by Google's Advertising Principles. They are put in place to provide a positive experience for users.https://support.google.com/adwordspolicy/answer/1316548?hl=enWe use Google AdSense Advertising on our website.,268,<region>,<error>
Google,Google,100.0,3899,main,"Google, as a third-party vendor, uses cookies to serve ads on our site. Google's use of the DART cookie enables it to serve ads to our users based on previous visits to our site and other sites on the Internet. Users may opt-out of the use of the DART cookie by visiting the Google Ad and Content Network privacy policy.We have implemented the following:• Google Display Network Impression Reporting",399,<region>,<error>
Google,Google,100.0,3899,main,"We, along with third-party vendors such as Google use first-party cookies (such as the Google Analytics cookies) and third-party cookies (such as the DoubleClick cookie) or other third-party identifiers together to compile data regarding user interactions with ad impressions and other ad service functions as they relate to our website.Opting out:",348,<region>,<error>
Google,Google,100.0,3899,main,"Users can set preferences for how Google advertises to you using the Google Ad Settings page. Alternatively, you can opt out by visiting the Network Advertising Initiative Opt Out page or by using the Google Analytics Opt Out Browser add on.",241,<region>,<error>
California Online Privacy Protection Act,California Online Privacy Protection Act,100.0,5165,main,California Online Privacy Protection Act,40,<region>,<error>
CalOPPA Is The First State Law In The Nation To Require Commercial Websites And Online Services To Post A Privacy Policy.,CalOPPA is the first state law in the nation to require commercial websites and online services to post a privacy policy.,100.0,5206,sub,CalOPPA is the first state law in the nation to require commercial websites and online services to post a privacy policy. The law's reach stretches well beyond California to require any person or company in the United States (and conceivably the world) that operates websites collecting Personally Identifiable Information from California consumers to post a conspicuous privacy policy on its website stating exactly the information being collected and those individuals or companies with whom it is being shared. - See more at:,528,<region>,<error>
CalOPPA Is The First State Law In The Nation To Require Commercial Websites And Online Services To Post A Privacy Policy.,CalOPPA is the first state law in the nation to require commercial websites and online services to post a privacy policy.,100.0,5206,sub,"http://consumercal.org/california-online-privacy-protection-act-caloppa/#sthash.0FdRbT51.dpufAccording to CalOPPA, we agree to the following:Users can visit our site anonymously.Once this privacy policy is created, we will add a link to it on our home page or as a minimum, on the first significant page after entering our website.Our Privacy Policy link includes the word 'Privacy' and can easily be found on the page specified above.You will be notified of any Privacy Policy changes:",486,<region>,<error>
CalOPPA Is The First State Law In The Nation To Require Commercial Websites And Online Services To Post A Privacy Policy.,CalOPPA is the first state law in the nation to require commercial websites and online services to post a privacy policy.,100.0,5206,sub,• On our Privacy Policy PageCan change your personal information:• By emailing us,81,<region>,<error>
How Does Our Site Handle Do Not Track Signals?,How does our site handle Do Not Track signals?,100.0,6311,main,How does our site handle Do Not Track signals?,46,<choice>,<error>
"We Honor Do Not Track Signals And Do Not Track, Plant Cookies, Or Use Advertising When A Do Not Track (DNT) Browser Mechanism Is In Place.","We honor Do Not Track signals and Do Not Track, plant cookies, or use advertising when a Do Not Track (DNT) browser mechanism is in place.",100.0,6358,sub,"We honor Do Not Track signals and Do Not Track, plant cookies, or use advertising when a Do Not Track (DNT) browser mechanism is in place.",138,<choice>,<error>
Does Our Site Allow Third-Party Behavioral Tracking?,Does our site allow third-party behavioral tracking?,100.0,6497,main,Does our site allow third-party behavioral tracking?,52,<choice>,<error>
It's Also Important To Note That We Do Not Allow Third-Party Behavioral Tracking,It's also important to note that we do not allow third-party behavioral tracking,100.0,6550,sub,It's also important to note that we do not allow third-party behavioral tracking,80,<choice>,<error>
COPPA (Children Online Privacy Protection Act),COPPA (Children Online Privacy Protection Act),100.0,6631,main,"COPPA (Children Online Privacy Protection Act)When it comes to the collection of personal information from children under the age of 13 years old, the Children's Online Privacy Protection Act (COPPA) puts parents in control. The Federal Trade Commission, United States' consumer protection agency, enforces the COPPA Rule, which spells out what operators of websites and online services must do to protect children's privacy and safety online.",443,<audience>,<error>
COPPA (Children Online Privacy Protection Act),COPPA (Children Online Privacy Protection Act),100.0,6631,main,"We do not specifically market to children under the age of 13 years old.Do we let third-parties, including ad networks or plug-ins collect PII from children under 13?",166,<audience>,<error>
Fair Information Practices,Fair Information Practices,100.0,7244,main,Fair Information PracticesThe Fair Information Practices Principles form the backbone of privacy law in the United States and the concepts they include have played a significant role in the development of data protection laws around the globe. Understanding the Fair Information Practice Principles and how they should be implemented is critical to comply with the various privacy laws that protect personal information.,420,<generic>,<error>
Fair Information Practices,Fair Information Practices,100.0,7244,main,"In order to be in line with Fair Information Practices we will take the following responsive action, should a data breach occur:We will notify you via emailWe will notify the users via in-site notification• Within 1 business dayWe also agree to the Individual Redress Principle which requires that individuals have the right to legally pursue enforceable rights against data collectors and processors who fail to adhere to the law. This principle requires not only that individuals have enforceable rights against data users, but also that individuals have recourse to courts or government agencies to investigate and/or prosecute non-compliance by data processors.",665,<generic>,<error>
CAN SPAM Act,CAN SPAM Act,100.0,8336,main,"CAN SPAM ActThe CAN-SPAM Act is a law that sets the rules for commercial email, establishes requirements for commercial messages, gives recipients the right to have emails stopped from being sent to them, and spells out tough penalties for violations.We collect your email address in order to:• Send information, respond to inquiries, and/or other requests or questionsTo be in accordance with CANSPAM, we agree to the following:• Not use false or misleading subjects or email addresses.",487,<region>,<error>
CAN SPAM Act,CAN SPAM Act,100.0,8336,main,"If at any time you would like to unsubscribe from receiving future emails, you can email us atand we will promptly remove you from ALL correspondence.",150,<region>,<error>
Contacting Us,Contacting Us,100.0,8981,main,"Contacting UsIf there are any questions regarding this privacy policy, you may contact us using the information below.Video Mobile VMReport abuseGoogle SitesReport abuse",169,<contact>,<error>
