decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,DoggoApps - Privacy Policy,26,<error>,<error>
PRIVACY POLICY FOR APP,Privacy Policy for App,100.0,27,main,Privacy Policy for AppPRIVACY POLICY FOR APP,44,<error>,<error>
Thank you for downloading App,Thank you for downloading App,100.0,73,main,"Thank you for downloading App. App was developed by, and are owned and      operated by, DoggoApps, a duly incorporated company in the province of Quebec, Canada.",162,<generic>,<error>
It is the policy of DoggoApps,It is the policy of DoggoApps,100.0,237,main,"It is the policy of DoggoApps to respect your privacy, and the privacy of all users of our applications. This Privacy Policy (the “Policy”) has been      established to help you understand our commitment to protecting your privacy, and the steps we take to ensure it. DoggoApps reserves the right, at      any time and without prior notice, to modify the Policy.Your privacy is very important to us and we want you to know everything we do and don’t do with the information you provide. Our guiding principle is",511,<generic>,<error>
It is the policy of DoggoApps,It is the policy of DoggoApps,100.0,237,main,"      that any information we collect from you will be treated with the utmost care and respect, and every effort will be made to ensure the information      is kept private.For purposes of the Policy, “Application” refers to App, as the case may be. Application also includes any Application updates and      upgrades that DoggoApps may provide to you or make available to you, or that you obtain after the date you obtain your initial copy of the",448,<generic>,<error>
It is the policy of DoggoApps,It is the policy of DoggoApps,100.0,237,main,"      Application, to the extent that such items are not accompanied by a separate Privacy Policy.Where the present Policy refers to “DoggoApps”, it may refer to the Application or DoggoApps or both, depending on the context.BY INSTALLING, USING OR ACCESSING THE APPLICATION, YOU HEREBY ACCEPT THE POLICY WITHOUT QUALIFICATION. You have also explicitly accepted the Terms",371,<generic>,<error>
It is the policy of DoggoApps,It is the policy of DoggoApps,100.0,237,main,"      and Privacy Policy following your installation of the Application and launch of the Application for the first time. If you do not agree to this      Policy, do not use or access the Application, and delete it from the device on which the Application was installed (the “Device”).If you have any questions about the Policy, please contact:DoggoApps Legal Serviceslegal@doggoapps.com",387,<generic>,<error>
No Collection of Personal Information,No Collection of Personal Information,100.0,1970,main,"No Collection of Personal InformationDoggoApps does not gather any of your personal information while you are using the Application, except as provided for in this Policy. Where certain      information is collected, it will only be used for the stated purpose.Under no circumstances does DoggoApps collect, download or otherwise make copies of any recordings you make using the Application (hereinafter",403,<first>,<error>
No Collection of Personal Information,No Collection of Personal Information,100.0,1970,main,"      “Recordings”) and any reference to personal information in the present Policy does not include Recordings, or any personal information about you or      any third party included in the Recordings.",202,<first>,<error>
General Information Transfer,General Information Transfer,100.0,2581,main,"General Information TransferAny information or data the Application collects may be stored locally on your device, and DoggoApps may obtain information as a result of the data      being sent to our servers from the Application. Additionally, you may share data between the Device and other devices via Bluetooth. You may also      share data using the Application’s Share function.",382,<first>,<error>
