decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
Privacy Policy,Privacy Policy,100.0,0,main,"Privacy PolicySkip to main contentSearch This BlogJim BritainPrivacy PolicyGet linkFacebookTwitterPinterestEmailOther AppsAugust 08, 2019At jim britain we recognize that privacy is significant. This Privacy Policy applies to all apps (Android) under the publisher name of “jim britain”. We has created this Policy to explain our privacy practices so you can understand what information about you is collected, used and disclosed. We collect information from you in order to provide corresponding service and better user experience. With your consent of this Privacy Policy, your usage, statistics, input while using our apps would be collected.",644,<error>,<error>
Information We Collect,Information WE Collect,100.0,657,main,Information WE Collect• ,24,<generic>,<error>
Non-personal identification,Non-personal identification,100.0,682,sub,"Non-personal identification. We may collect non-personal identification information about installed applications, application usage information and device information.• ",169,<first>,<error>
The information you give us,The information you give us,100.0,852,sub,"The information you give us, for example, when you give us your opinions to our application and services via our feedback channel, such as your email address, and names.• ",171,<first>,<error>
Generally,Generally,100.0,1024,sub,"Generally. We may collect personal information from our users in order to provide you with a personalized, useful and efficient experience. The categories of information we collect can include: Social network's personal information and device's gallery pictures.",262,<generic>,<error>
How We Use Collected Information,How WE use Collected Information,100.0,1287,main,How WE use Collected InformationWe may use your information only for serving you better as below:• ,99,<error>,<error>
To help develop our service,To help develop our service,100.0,1388,sub,"To help develop our service- We may use Non- Personal Information to provide, maintain, improve and develop our services;• ",123,<first>,<error>
To personalize user experience,To personalize user experience,100.0,1512,sub,To personalize user experience;• ,33,<first>,<error>
We may collect your non-personal information and use them for market and promotion purpose,We may collect your non-personal information and use them for market and promotion purpose,100.0,1546,sub,"We may collect your non-personal information and use them for market and promotion purpose, for example, we may promote or recommend more relevant apps to you.We use this information to operate, maintain, and provide to you the features and functionality of our Apps, as well as to communicate directly with you, such as to send you email messages and push notifications. We may also send you Service-related emails or messages (e.g., account verification, order confirmations, change or updates to features of our apps, technical and security notices).",553,<first>,<error>
How Your Information May Be Disclosed,How your Information may be Disclosed,100.0,2101,main,How your Information may be Disclosed• ,39,<third>,<error>
Personal Information,Personal Information,100.0,2141,sub,Personal Information. We do not store Personal Information and therefore we do not disclose your Personal Information.• ,120,<first>,<error>
Non-Personal Information,Non-Personal Information,100.0,2262,sub,Non-Personal Information. We do not combine Non-Personal Information with Personal Information (such as combining your name with your unique User Device number).• ,163,<first>,<error>
We may disclose your non-personal information for promotion purpose to our trusted partners,We may disclose your non-personal information for promotion purpose to our trusted partners,100.0,2426,sub,We may disclose your non-personal information for promotion purpose to our trusted partners who shall comply with this privacy policy and the relevant privacy laws.,164,<third>,<error>
Sensitive Information,Sensitive Information,100.0,2591,main,"Sensitive InformationWe ask that you not send us, and you not to disclose, any sensitive Personal Information (e.g., information related to racial or ethnic origin, political opinions, religion or other beliefs, health, sexual orientation, criminal background or membership in past organizations, including trade union memberships) on or through an Application, the Services or the Site or otherwise to us.",406,<error>,<error>
