decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
Privacy Policy,Privacy Policy,100.0,0,main,Privacy Policy|Ruslan Chetverikov,33,<generic>,<error>
Ruslan Chetverikov PRIVACY POLICY,Ruslan Chetverikov PRIVACY POLICY,100.0,34,main,Ruslan Chetverikov PRIVACY POLICY,33,<error>,<other>
Last updated:,Last updated:,100.0,68,sub,"Last updated: September 29th, 2016",34,<generic>,<other>
"Ruslan Chetverikov has adopted this privacy policy (â€œPrivacy Policyâ€) to explain how we collect, store, and use the information collected in connection with Ruslan Chetverikov's products, services, and websites (together â€œServicesâ€).","Ruslan Chetverikov has adopted this privacy policy (â€œPrivacy Policyâ€) to explain how we collect, store, and use the information collected in connection with Ruslan Chetverikov's products, services, and websites (together â€œServicesâ€).",100.0,104,sub,"Ruslan Chetverikov has adopted this privacy policy (â€œPrivacy Policyâ€) to explain how we collect, store, and use the information collected in connection with Ruslan Chetverikov's products, services, and websites (together â€œServicesâ€).Ruslan Chetverikov reserves the right to modify this Privacy Policy at reasonable times, so please review it frequently. Your continued use of Services will signify your acceptance of the changes to this Privacy Policy.",460,<generic>,<error>
1. Non-personal Data,1. Non-personal Data,100.0,567,main,1. Non-personal Data,20,<first>,<what>
"For purposes of this Privacy Policy, â€œnon-personal dataâ€ means information that does not directly identify you.","For purposes of this Privacy Policy, â€œnon-personal dataâ€ means information that does not directly identify you.",100.0,588,sub,"For purposes of this Privacy Policy, â€œnon-personal dataâ€ means information that does not directly identify you. Additionally, non-personal data means â€œaggregateâ€ and â€œde-personalizedâ€ information, which is data Ruslan Chetverikov collects about the use of Ruslan Chetverikov Services, from which any personally identifiable data has been removed.",358,<error>,<error>
Ruslan Chetverikov may use tools or third party analytical software to automatically collect and use certain non-personal data that does not directly enable Ruslan Chetverikov to identify you.,Ruslan Chetverikov may use tools or third party analytical software to automatically collect and use certain non-personal data that does not directly enable Ruslan Chetverikov to identify you.,100.0,948,sub,Ruslan Chetverikov may use tools or third party analytical software to automatically collect and use certain non-personal data that does not directly enable Ruslan Chetverikov to identify you.,192,<first>,<error>
Ruslan Chetverikov may use Flurry analytics tool in order to develop and analyze use of the Services.,Ruslan Chetverikov may use Flurry analytics tool in order to develop and analyze use of the Services.,100.0,1142,sub,"Ruslan Chetverikov may use Flurry analytics tool in order to develop and analyze use of the Services. Analytics companies may access anonymous data (such as your IP address or device ID) to help us understand how Services are used. They use this data solely on our behalf. They do not share it except in aggregate form; no data is shared as to any individual user. If you wish to opt-out from Flurry analytics, please follow this link: http://www.flurry.com/legal-privacy/privacy-policy.",487,<first>,<error>
2. Personal Data,2. Personal Data,100.0,1630,main,2. Personal Data,16,<error>,<what>
"For purposes of this Privacy Policy, â€œpersonal dataâ€ means personally identifiable information that specifically identifies you as an individual.","For purposes of this Privacy Policy, â€œpersonal dataâ€ means personally identifiable information that specifically identifies you as an individual.",100.0,1647,sub,"For purposes of this Privacy Policy, â€œpersonal dataâ€ means personally identifiable information that specifically identifies you as an individual.",149,<error>,<error>
"Likely situations when you make personal data available to Ruslan Chetverikov include, but are not limited to: (i) registration for Services, including leaderboards; (ii) subscribing to newsletters; (iii) requesting technical support; and (iv) otherwise through use of Ruslan Chetverikov Services where personal data is required for use and/or participation.","Likely situations when you make personal data available to Ruslan Chetverikov include, but are not limited to: (i) registration for Services, including leaderboards; (ii) subscribing to newsletters; (iii) requesting technical support; and (iv) otherwise through use of Ruslan Chetverikov Services where personal data is required for use and/or participation.",100.0,1798,sub,"Likely situations when you make personal data available to Ruslan Chetverikov include, but are not limited to: (i) registration for Services, including leaderboards; (ii) subscribing to newsletters; (iii) requesting technical support; and (iv) otherwise through use of Ruslan Chetverikov Services where personal data is required for use and/or participation.",358,<first>,<error>
"Likely situations when you make personal data available to Ruslan Chetverikov include, but are not limited to: (i) registration for Services, including leaderboards; (ii) subscribing to newsletters; (iii) requesting technical support; and (iv) otherwise through use of Ruslan Chetverikov Services where personal data is required for use and/or participation.","Likely situations when you make personal data available to Ruslan Chetverikov include, but are not limited to: (i) registration for Services, including leaderboards; (ii) subscribing to newsletters; (iii) requesting technical support; and (iv) otherwise through use of Ruslan Chetverikov Services where personal data is required for use and/or participation.",100.0,1798,sub,"The types of personal data may vary depending on the type of activity you are engaged in. The personal data Ruslan Chetverikov may collect, process and use may include, but are not limited to your name, screen/user name, Ruslan Chetverikov Services' or third party service ID, e-mail address.",292,<first>,<error>
"Likely situations when you make personal data available to Ruslan Chetverikov include, but are not limited to: (i) registration for Services, including leaderboards; (ii) subscribing to newsletters; (iii) requesting technical support; and (iv) otherwise through use of Ruslan Chetverikov Services where personal data is required for use and/or participation.","Likely situations when you make personal data available to Ruslan Chetverikov include, but are not limited to: (i) registration for Services, including leaderboards; (ii) subscribing to newsletters; (iii) requesting technical support; and (iv) otherwise through use of Ruslan Chetverikov Services where personal data is required for use and/or participation.",100.0,1798,sub,"Ruslan Chetverikov may use personal and non-personal data, both individually and combined together, for purposes of analyzing usage of the Services, providing customer and technical support, managing and providing Services (including managing advertisement serving), customizing Ruslan Chetverikov's communications and to further develop the Services and other Ruslan Chetverikov services and products. Ruslan Chetverikov may combine non-personal data with personal data.",471,<first>,<error>
"Likely situations when you make personal data available to Ruslan Chetverikov include, but are not limited to: (i) registration for Services, including leaderboards; (ii) subscribing to newsletters; (iii) requesting technical support; and (iv) otherwise through use of Ruslan Chetverikov Services where personal data is required for use and/or participation.","Likely situations when you make personal data available to Ruslan Chetverikov include, but are not limited to: (i) registration for Services, including leaderboards; (ii) subscribing to newsletters; (iii) requesting technical support; and (iv) otherwise through use of Ruslan Chetverikov Services where personal data is required for use and/or participation.",100.0,1798,sub,"From time to time, we may ask you to complete a voluntary survey in order to help us provide a better user experience. We will only request and therefore collect non-personal data.Ruslan Chetverikov may use your personal data to send messages to you with informative and/or commercial content about Ruslan Chetverikov's services or third party products and services Ruslan Chetverikov thinks may be of interest to you, such as new features and services, special offers and updated information.",493,<first>,<error>
3. Ad Serving Technology,3. Ad Serving Technology,100.0,3421,main,3. Ad Serving Technology,24,<third>,<why>
Ruslan Chetverikov reserves the right to use and disclose the collected non-personal data for purposes of advertisement by Ruslan Chetverikov or Ruslan Chetverikov's partners and contractors.,Ruslan Chetverikov reserves the right to use and disclose the collected non-personal data for purposes of advertisement by Ruslan Chetverikov or Ruslan Chetverikov's partners and contractors.,100.0,3446,sub,Ruslan Chetverikov reserves the right to use and disclose the collected non-personal data for purposes of advertisement by Ruslan Chetverikov or Ruslan Chetverikov's partners and contractors. ,192,<first>,<error>
Ruslan Chetverikov may employ third party ad serving technologies that use certain methods to collect information as a result of ad serving through Services.,Ruslan Chetverikov may employ third party ad serving technologies that use certain methods to collect information as a result of ad serving through Services.,100.0,3638,sub,"Ruslan Chetverikov may employ third party ad serving technologies that use certain methods to collect information as a result of ad serving through Services. Ruslan Chetverikov or third parties operating the ad serving technology may use demographic and location information as well as information logged from your hardware or device to ensure that appropriate advertising is presented within the Service. Ruslan Chetverikov or third parties may collect and use data for this purpose including, but not limited to IP address (including but not limited to for purposes of determining your coarse location), Device ID, MAC, software, applications, hardware, and in-game information. The foregoing data may be used and disclosed in accordance with this Privacy Policy and the privacy policy of the company providing the ad serving technology.",839,<first>,<error>
Ruslan Chetverikov may employ third party ad serving technologies that use certain methods to collect information as a result of ad serving through Services.,Ruslan Chetverikov may employ third party ad serving technologies that use certain methods to collect information as a result of ad serving through Services.,100.0,3638,sub,"You recognize and agree that the advertising companies who deliver ads for Ruslan Chetverikov may combine the information collected with other information they have independently collected from other services or products. These companies collect and use information under their own privacy policies. These ad serving technologies are integrated into Services; if you do not want to be subject to this technology, do not use or access Services. Although Ruslan Chetverikov takes commercially reasonable steps to instruct such advertising companies to comply with the terms and conditions of this Privacy Policy, Ruslan Chetverikov does not have access to or control of third party technologies.",693,<first>,<error>
Ruslan Chetverikov may employ third party ad serving technologies that use certain methods to collect information as a result of ad serving through Services.,Ruslan Chetverikov may employ third party ad serving technologies that use certain methods to collect information as a result of ad serving through Services.,100.0,3638,sub,"Ruslan Chetverikov may display to you behaviorally targeted advertising. If you wish to â€œopt outâ€ of certain targeted advertising, please visit http://www.youradchoices.com and/or www.networkadvertising.org. If you want to be certain that no behaviorally targeted advertisements are not displayed to you, please do not use or access the Services. Additionally please note that if you â€œopt outâ€ it does not mean that you will no longer receive advertising. It just means that the advertising you see displayed will not be customized to you and your interests and may be less relevant to you.",598,<first>,<error>
4. Location Data,4. Location Data,100.0,5773,main,4. Location Data,16,<not>,<how-gathered>
