decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,Photo Collage Editor All in OneSearch this siteSkip to main contentSkip to navigationPhoto Collage Editor All in OneHomeEU user consent policyPhoto Collage Editor All in OneHomeEU user consent policyMoreHomeEU user consent policyPhoto Collage Editor All in onePrivacy PolicyPhoto Collage Maker takes your privacy seriously. To better protect your privacy we provide this privacy policy notice explaining the way your personal information is collected and used.,460,<error>,<error>
Collection of Routine Information,Collection of Routine Information,100.0,476,main,"Collection of Routine InformationThis app track basic information about their users. This information includes, but is not limited to, IP addresses, app details, time-stamps and referring pages. None of this information can personally identify specific user to this app. The information is tracked for routine administration and maintenance purposes.",350,<generic>,<what>
Cookies,Cookies,100.0,828,main,"CookiesWhere necessary, this app uses cookies to store information about a visitor’s preferences and history in order to better serve the user and/or present the user with customized content.",191,<first>,<what>
Advertisement and Other Third Parties,Advertisement and Other Third Parties,100.0,1021,main,"Advertisement and Other Third PartiesAdvertising partners and other third parties may use cookies, scripts and/or web beacons to track user activities on this app in order to display advertisements and other useful information. Such tracking is done directly by the third parties through their own servers and is subject to their own privacy policies. This app has no access or control over these cookies, scripts and/or web beacons that may be used by third parties. Learn how to opt out of Google’s cookie usage.",514,<third>,<what>
Links to Third Party Websites,Links to Third Party Websites,100.0,1537,main,Links to Third Party WebsitesWe have included links on this app for your use and reference. We are not responsible for the privacy policies on these websites. You should be aware that the privacy policies of these websites may differ from our own.,247,<third>,<what>
Security,Security,100.0,1786,main,"SecurityThe security of your personal information is important to us, but remember that no method of transmission over the Internet, or method of electronic storage, is 100% secure. While we strive to use commercially acceptable means to protect your personal information, we cannot guarantee its absolute security.",315,<security>,<how-used>
Changes To This Privacy Policy,Changes To This Privacy Policy,100.0,2103,main,"Changes To This Privacy PolicyThis Privacy Policy is effective as of 05-Mar-2018 and will remain in effect except with respect to any changes in its provisions in the future, which will be in effect immediately after being posted on this page.We reserve the right to update or change our Privacy Policy at any time and you should check this Privacy Policy periodically. If we make any material changes to this Privacy Policy, we will notify you either through the email address you have provided us, or by placing a prominent notice on our app.",544,<change>,<when>
Permission Policy,Permission Policy,100.0,2650,main,"Permission Policy1. Access Internet<uses-permission android:name=""android.permission.INTERNET"" ><uses-permissionandroid:name=""android.permission.ACCESS_NETWORK_STATE""<uses-permissionandroid:name=""android.permission.ACCESS_WIFI_STATE""/><uses-permission android:name=""android.permission.WAKE_LOCK"" /><uses-permission android:name=""android.permission.RECEIVE_BOOT_COMPLETED"" /><uses-permission android:name=""com.google.android.apps.photos.permission.GOOGLE_PHOTOS"" />",464,<choice>,<other>
Permission Policy,Permission Policy,100.0,2650,main,"These permissions can help us get resources from our server such as: photo frames, photo stickers; check network connection …2. Access Camera<uses-permissionandroid:name=""android.permission.CAMERA""/>This permission help us to get an image from your Camera (take picture from Camera) for photo edit and create new photos from its.3. Access Storage (Internal Storage)<uses-permissionandroid:name=""android.permission.WRITE_EXTERNAL_STORAGE"" />",440,<choice>,<other>
Permission Policy,Permission Policy,100.0,2650,main,"<uses-permissionandroid:name=""android.permission.READ_EXTERNAL_STORAGE"" />These permissions can help us access your storage for save photos and videos files edited, then for share to all your friends.Important: We are committed do not store, collect any user information on your device. We respect the confidentiality of information.",333,<choice>,<other>
Contact Information,Contact Information,100.0,3904,main,"Contact InformationFor any questions or concerns regarding the privacy policy, please send us an email to tooleditorjsc@gmail.comReport abuseGoogle SitesReport abuse",165,<contact>,<how-gathered>
