decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,PRISM Live StudioPRISM Live StudioTerms of UsePrivacy PolicyHelpPrivacy Policy,78,<error>,<error>
Items of personal information to be collected,Items of personal information to be collected,100.0,84,main,"Items of personal information to be collectedIn the course of using the social login for subscription, Nickname, SNS ID, email address, and Profile Image will be provided (Search email address without saving). Also, email address (ID), nickname, and password will be collected when signing up with email address.In the course of handling events and customer inquiry, email address and event prize shipment information may be additionally collected.",448,<generic>,<what>
Items of personal information to be collected,Items of personal information to be collected,100.0,84,main,"In the course of using services, IP addresses, device information (language, country, etc.), service use records, records of poor use, terminal information, etc. may be automatically generated and collected.",207,<generic>,<what>
Personal Information collection methods,Personal Information collection methods,100.0,743,main,Personal Information collection methodsThe company collects personal information to provide services in the following manner:Directly collected from the user during the course of subscription and use of PRISM Live StudioProvided from the affiliated partnersCollected through the created information-gathering tools,314,<first>,<how-gathered>
Purposes of collecting and using personal information,Purposes of collecting and using personal information,100.0,1062,main,"Purposes of collecting and using personal informationThe company uses the collected information for the following purposes:To help users seamlessly access servicesTo identify users and prevent illegal use of servicesTo create statistical data about service useFor surveys and analysis required to improve servicesFor a lottery and prize shipment of campaigns and eventsTo identify users and respond to an inquiry when a user submits oneTo notify depending on needs, including important notices, etc.",499,<first>,<why>
Purposes of collecting and using personal information,Purposes of collecting and using personal information,100.0,1062,main,To deliver advertising information such as events,49,<first>,<why>
Sharing and supply of personal information,Sharing and supply of personal information,100.0,1620,main,"Sharing and supply of personal informationIn principle, the company does not provide any external party with the personal information of the user without prior written consent. However, exceptions are as below.If the user agrees in advanceIf under the provisions of the law and regulations",289,<third>,<what>
Consignment of handling personal information,Consignment of handling personal information,100.0,1913,main,Consignment of handling personal informationThe company has consigned the personal information for the service supplied as below.,129,<first>,<how-gathered>
Trustee company and consigned details,Trustee company and consigned details,100.0,2044,sub,"Trustee company and consigned details(1) Infrastructure operation for service supply and prevention of illegal use of services: NAVER Cloud Corp., NIT Service Corp.(2) Data backup (storage): NAVER Cloud ASIA PACIFIC PTE.LTD(3) Customer service, service operation: InComms Corp., Green Web Service Corp., CommPartners Corp.Period of retention and use of personal information: Until withdrawing from the membership or the termination of consignment contract",455,<first>,<other>
Storing of personal information outside the country,Storing of personal information outside the country,100.0,2504,sub,"Storing of personal information outside the countryTrustee company: NAVER Cloud ASIA PACIFIC PTE.LTDLocation of trustee company: Singapore (#24-01, Vision Exchange, 2 Venture Drive, Singapore 608526)Consignment date and method: Long-distance transmission using exclusive network for private company since July 13, 2020Email address of person in charge of information:npbcc@naver.comConsignment personal information detail: Minimum user data required for recovery",462,<retention>,<when>
