decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
Privacy Policy,Privacy Policy,100.0,0,main,Privacy Policy - FC Bayern AppFC Bayern MÃ¼nchenÂContactAllianz Arena......iconDeutschEspaÃ±olä¸­æ–‡Englishiconiconpresented byiconOnline StoreFC BayernMobile-AppPrivacy Policy - FC Bayern AppNewsFC Bayern.tvMatchesTeamsClubFansTicketsMuseum......iconiconiconMobile-AppiconFC BayernMobile-AppPrivacy Policy - FC Bayern AppMobile-AppiconiconNewsFC Bayern.tvMatchesTeamsClubiconOverviewIcon OverviewHistoryMembershipPartnerGuiding PrinciplesStrategyFansiconOverviewIcon OverviewFan ClubsAutographed CardsTickets,509,<generic>,<error>
Privacy Policy,Privacy Policy,100.0,0,main,"iconOverviewIcon OverviewHospitalityFAQMuseumiconOnline StoreContactAllianz ArenaDeutschEspaÃ±olä¸­æ–‡EnglishiconiconFC Bayern MÃ¼nchen AGPrivacy Policy - FC Bayern AppRead article contentsiconIncrease sizeiconThis app (""App"") is operated by FC Bayern MÃ¼nchen AG. In this privacy notice you will find information on how your personal data is processed when using the FC Bayern Munich App.",389,<generic>,<error>
Privacy Policy,Privacy Policy,100.0,0,main,"Most of the features of the App are available without having to log in and, therefore, without any of your personal data being collected.At certain points and in some instances you will be redirected to our website (www.fcbayern.com; ""Website"") via the App. This is the case, for example, when you log in to the App (this is done via myFCB), view articles or videos (""WebView Content",383,<generic>,<error>
Privacy Policy,Privacy Policy,100.0,0,main,""", for further information see section 5 below). In this case, these functions are subject to our privacy policy for the Website, which you can findhere.",153,<generic>,<error>
Controller and data protection officer,Controller and data protection officer,100.0,1528,main,Controller and data protection officer,38,<generic>,<how-gathered>
Using the App without logging in,Using the App without logging in,100.0,1567,main,Using the App without logging in,32,<first>,<why>
Cookies,Cookies,100.0,1600,sub,Cookies,7,<tracking>,<what>
App permissions on your device,App permissions on your device,100.0,1608,sub,App permissions on your device,30,<first>,<how-used>
Notifications via push messaging,Notifications via push messaging,100.0,1639,main,Notifications via push messaging,32,<first>,<how-gathered>
Registration for our newsletter service,Registration for our newsletter service,100.0,1672,main,Registration for our newsletter service,39,<first>,<how-gathered>
"Other functions of the App, e.g. login, fan shop, videos & ticketing","Other functions of the App, e.g. login, fan shop, videos & ticketing",100.0,1712,main,"Other functions of the App, e.g. login, fan shop, videos & ticketing",68,<first>,<how-used>
Data transfer,Data transfer,100.0,1781,main,Data transfer,13,<third>,<how-gathered>
Data Processors,Data processors,100.0,1795,sub,Data processors,15,<third>,<what>
Third parties,Third parties,100.0,1811,sub,Third parties,13,<third>,<what>
Transfer to third countries,Transfer to third countries,100.0,1825,sub,Transfer to third countries,27,<region>,<what>
Your rights,Your rights,100.0,1853,main,Your rights,11,<choice>,<when>
Right of access,Right of access,100.0,1865,sub,Right of access,15,<choice>,<how-used>
Right to rectification and completion,Right to rectification and completion,100.0,1881,sub,Right to rectification and completion,37,<choice>,<how-used>
"Right to erasure (""right to be forgotten"")","Right to erasure (""right to be forgotten"")",100.0,1919,sub,"Right to erasure (""right to be forgotten"")",42,<choice>,<how-used>
Right to restriction of processing,Right to restriction of processing,100.0,1962,sub,Right to restriction of processing,34,<choice>,<how-used>
Right to data portability,Right to data portability,100.0,1997,sub,Right to data portability,25,<choice>,<how-used>
Right to object,Right to object,100.0,2023,sub,Right to object,15,<choice>,<how-used>
Right to withdraw consent,Right to withdraw consent,100.0,2039,sub,Right to withdraw consent,25,<choice>,<how-used>
