decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,Fluffy Delusions: ,18,<error>,<error>
Privacy Policy,Privacy Policy,100.0,18,main,"Privacy PolicyFluffy Delusions01 February, 2017Privacy PolicyPrivacy PolicyLast updated: February 1, 2017This privacy policy governs your use of the software application Classic Notes for android devices that was created by Fluffydelusions. Classic Notes is designed as an easy to use notepad application yet powerful at the same time.",335,<generic>,<error>
What information does this application obtain and how is it used?,What information does this application obtain and how is it used?,100.0,360,main,What information does this application obtain and how is it used?This application requires no registration or sensitive user information of any kind. All information you enter within the application is for your eyes only and is at no time sent anywhere. Any information collected through use of hardware features such as GPS or audio recordings is stored on your device and available to you and you alone. No data is ever shared.,429,<first>,<what>
Application Permissions,Application Permissions,100.0,791,main,"Application PermissionsAndroid requires applications to request permission before said application can make use of the requested data and/or features. Depending upon the sensitivity, this may be granted automatically, or it may instead ask the user to approve the request at the time of installation.",300,<first>,<how-gathered>
AUDIO RECORDING,Audio Recording,100.0,1093,main,Audio Recording,15,<audio>,<what>
"One feature of Classic Notes is voice notes which uses Android permission ""android.permission.RECORD_AUDIO"".","One feature of Classic Notes is voice notes which uses Android permission ""android.permission.RECORD_AUDIO"".",100.0,1109,sub,"One feature of Classic Notes is voice notes which uses Android permission ""android.permission.RECORD_AUDIO"". All recorded audio is stored locally on your device and your device only. Audio recordings created inside Classic Notes can be found in the ""Notes"" directory on the internal memory of your device.",305,<error>,<error>
Do third parties see and/or have access to data in the application?,Do third parties see and/or have access to data in the application?,100.0,1415,main,Do third parties see and/or have access to data in the application?No. All data is stored locally on your device and is never shared with anyone.,145,<third>,<why>
Changes,Changes,100.0,1562,main,"ChangesThis Privacy Policy may be updated from time to time for any reason. The latest version can always be easily accessed via the Help & FAQ section from within Classic Notes. You are advised to consult this Privacy Policy regularly for any changes, as continued use is deemed approval of all changes.",304,<change>,<other>
Your Consent,Your Consent,100.0,1868,main,"Your ConsentBy using the Application, you are consenting to our processing of your information as set forth in this Privacy Policy now and as amended by us.",156,<choice>,<other>
Contact,Contact,100.0,2026,main,"ContactIf you have any questions regarding the privacy while using the application, or have questions about our practices, please feel free to contact us. Contact information as well as the latest privacy policy can always be found under the Help & FAQ section from within Classic Notes.Posted byPaulat20:00No comments:Post a CommentNewer PostOlder PostHomeSubscribe to:Post Comments (Atom)Blog Archive►2019(1)►April(1)►2018(1)►January(1)▼2017(4)►November(1)▼February(3)Privacy Policy - Flash Card Wizard",504,<contact>,<other>
Contact,Contact,100.0,2026,main,Privacy Policy - Extensive NotesPrivacy Policy►2015(1)►March(1)About MePaulView my complete profileSimple theme. Powered byBlogger.,131,<contact>,<other>
