decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
Privacy Policy,Privacy Policy,100.0,0,main,"Privacy PolicyTruth or DareTruth or DarePlay nowGame rulesKids & TeensCouples & AdultsGet the appBlogPrivacy PolicyPrivacy matters, but it can be confusing. This page explains our approach to privacy on all our products and how it affects you.Vanilla B.V. (""Vanilla"") collects some personal information for most of our products. The information we collect from analytics helps us understand what parts of our products are doing well, how people arrive at our products, and so on. Like most companies, we use this information to make our products better.",553,<generic>,<other>
Applications,Applications,100.0,565,main,Applications,12,<error>,<error>
For our applications,For our applications,100.0,578,sub,"For our applications, we use device identifiers to personalise content and ads, and to analyse our traffic. We also share such identifiers and other information from your device with our advertising and analytics partners.",222,<generic>,<error>
Websites,Websites,100.0,801,main,"WebsitesFor our websites, we use cookies to personalise content and ads. We also share information about your use of our sites with our social media, advertising, and analytics partners.",186,<generic>,<error>
If you would like to report any violations of this policy,If you would like to report any violations of this policy,100.0,989,main,"If you would like to report any violations of this policy, please",65,<generic>,<error>
Contact us,contact us,100.0,1055,main,contact us.,11,<contact>,<other>
The last change to this page was made on,The last change to this page was made on,100.0,1068,main,The last change to this page was made on 22 November 2019.,58,<change>,<other>
Privacy Policy,Privacy Policy,100.0,1127,main,Privacy Policy·,15,<generic>,<error>
Terms and Conditions,Terms and Conditions,100.0,1144,main,Terms and Conditions·,21,<generic>,<other>
Contact,Contact,100.0,1167,main,Contact,7,<contact>,<other>
Copyright,Copyright,100.0,1175,main,Copyright © 2023 Truthordareofficial.com byVanilla®,51,<generic>,<other>
