decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,Welcome file,12,<error>,<error>
App Privacy Policy,App Privacy Policy,100.0,13,main,App Privacy Policy (the “Policy”)Last Updated: 10th of February 2021Lemur Labs SRL t/a T-Me Studios (“we”) are committed to protecting and respecting your privacy.,163,<generic>,<error>
SCOPE OF THIS POLICY,SCOPE OF THIS POLICY,100.0,179,main,SCOPE OF ,9,<generic>,<error>
This Policy,THIS POLICY,100.0,188,sub,THIS POLICYThis Policy (together with our ,42,<generic>,<error>
Terms of Service,Terms of Service,100.0,231,sub,"Terms of Service as set out at the web addresshttps://timmystudios.com/terms-of-use.htmland any additional terms of use incorporated by reference into the TOS, (our “TOS”)) applies to your use of:Our mobile application software (“Apps”) available online from the app stores where we publish the Apps (“",302,<generic>,<error>
App Site,App Site,100.0,536,sub,"App Site”), once you have downloaded a copy of an App onto your mobile telephone or handheld device (“Device”); andAny of the services accessible through the Apps (“Services”) that are available on the App Site or other sites of ours (“",236,<generic>,<error>
Services Sites,Services Sites,100.0,773,sub,"Services Sites”).This Policy sets out the basis on which any data we collect from you, or that you provide to us, will be processed by us. Please read the following carefully to understand our views and practices regarding your data and how we will treat it.For the purpose of the Data Protection Directive 95/46/EC, the data controller is Lemur Labs SRL of Str. Amurgului 62 B, Ilfov County, Romania.DATA PROCESSING AND YOUR CONSENT",433,<generic>,<error>
Services Sites,Services Sites,100.0,773,sub,"In order for us to process your personal data and/or your sensitive personal data in the way described in this Policy, we will usually need your permission to do so.  There are, however, statutory exceptions to this requirement in certain circumstances.By registering, installing, activating or using our ",305,<generic>,<error>
Apps,Apps,100.0,1516,sub,"Apps and/or the Services, you expressly consent to our collection, storage, use and disclosure of your information as described in this Privacy Policy.Under the TOS or any end user license agreement or other agreement entered into between us in relation to the provision of the Services to you and/or your use of an App, the processing of your personal data will be further provided for and permitted to the extent reasonably necessary for the performance of that contract, subject to the terms of this Policy.",510,<first>,<error>
Apps,Apps,100.0,1516,sub,"If you do not accept the terms of this Policy and/or our TOS, you must not use any of the Apps or the Services.INFORMATION WE MAY COLLECT FROM YOUWe may collect and process the following data about you:",202,<first>,<error>
Apps,Apps,100.0,1516,sub,"“Information you give us” (“Submitted information”): You may give us information about you by filling in forms on the App Site and the Services Sites (together the “Sites”), or by corresponding with us (for example, by e-mail). This includes information you provide when you register to use the App Site, download or register an App, subscribe to or use any of our Services, search for an App or Service, make an in-App purchase, share data via an Apps’ social media functions, and when you report a problem with any App, our Services, or any of our Sites. The information you give us may include your name, address, e-mail address and phone number, contact book data, the ",673,<first>,<error>
