decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
Privacy Policy,Privacy Policy,100.0,0,main,Privacy Policy — MixcordSkip to contentCancelView cartPrivacy PolicyProductsMixOverMixPromptReading RooPicPlayPostAcapellaMixCaptionsAdd Closed Captions to VideoSubtitle TranslatorTranscribe Video to TextMixVoiceText to SpeechAI Voice GeneratorMixCamPopAGraphVideo WallpaperResourcesContent CreatorsCreators GlossaryEducationHow TosFAQProductsMixOverMixPromptReading RooPicPlayPostAcapellaMixCaptionsAdd Closed Captions to VideoSubtitle TranslatorTranscribe Video to TextMixVoiceText to SpeechAI Voice Generator,511,<generic>,<error>
Privacy Policy,Privacy Policy,100.0,0,main,"MixCamPopAGraphVideo WallpaperResourcesContent CreatorsCreators GlossaryEducationHow TosFAQCloseProductsProductsMixOverMixPromptReading RooPicPlayPostAcapellaMixCaptionsMixCaptionsAdd Closed Captions to VideoSubtitle TranslatorTranscribe Video to TextMixVoiceMixVoiceText to SpeechAI Voice GeneratorMixCamPopAGraphVideo WallpaperResourcesResourcesContent CreatorsCreators GlossaryEducationHow TosFAQPrivacy PolicyPRIVACY POLICYEffective as of May 30, 2022.This Privacy Policy describes how Mixcord, Inc. (""",506,<generic>,<error>
Privacy Policy,Privacy Policy,100.0,0,main,"Mixcord"", ""we"", ""us"" or ""our"") collects, uses and shares personal information about users of our website at mixcord.co, any other site to which this Privacy Policy is posted, our mobile applications, and our functionality embedded in third-party applications (collectively, the ""Services"").",290,<generic>,<error>
Personal Information We Collect,Personal Information We Collect,100.0,1397,main,Personal Information We CollectHow We Use Your Personal InformationHow We Share Your Personal InformationYour ChoicesSensitive Personal DataSecurityInternational Data UseThird Party Sites and ServicesChildrenChanges to this Privacy PolicyContact UsAdditional Information for European Union & UK UsersAdditional Information for California ResidentsAdvertising and Tracking NoticePersonal Information We Collect,409,<first>,<error>
Information you give us,Information you give us,100.0,1821,sub,Information you give us,23,<first>,<what>
Personal information you give us when you use the Services may include:,Personal information you give us when you use the Services may include:,100.0,1845,sub,Personal information you give us when you use the Services may include:,71,<first>,<what>
Basic account information,Basic account information,100.0,1917,sub,Basic account information. When you create an account you must provide an email address and create a username and password.,123,<error>,<what>
Profile information,Profile information,100.0,2042,sub,"Profile information. You can add additional details to your profile, such as a profile photo and date of birth. You can also add biographical information, such as the musical instruments that you play. Some applications may require your date of birth to confirm that you are old enough to use them under our Terms of Service.",325,<error>,<what>
User content,User content,100.0,2369,sub,"User content.You can upload, post, submit, create or share with other users different types of content in the Services, including audio, video, photos, your comments, text, files, links and other content. For example, we collect data that you give us permission to access on your device, such as your photos, videos, voice files, music library and geolocation. The Services associate most of this content with your username.",424,<error>,<what>
Feedback and correspondence,Feedback and correspondence,100.0,2796,sub,"Feedback and correspondence. You may share information with us when you respond to surveys, report a problem about the Services, receive customer support or otherwise interact with us.",184,<error>,<what>
Preferences,Preferences,100.0,2982,sub,"Preferences. You may be able to set certain preferences within the Services, such as your marketing preferences.",112,<error>,<what>
