decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
,,-1.0,0,,AURORA STUDIOSSearch this siteSkip to main contentSkip to navigationAURORA STUDIOSPrivacy PolicyYour privacy is important to AURORA STUDIOS and we are committed to protecting your privacy. So we've developed a Privacy Policy. Please take a moment to familiarize yourself with our privacy practices.,298,<error>,<error>
PERSONAL INFORMATION,PERSONAL INFORMATION,100.0,305,main,PERSONAL INFORMATION,20,<error>,<error>
Personal information is data that can be used to uniquely identify or contact a single person.,Personal information is data that can be used to uniquely identify or contact a single person.,100.0,326,sub,Personal information is data that can be used to uniquely identify or contact a single person.,94,<error>,<what>
"We DO NOT collect, store or use any personal information while you visit, download or upgrade our website or our products, excepting the personal information that you submit to us when you create a user account, send an error report or participate in online surveys and other activities.","We DO NOT collect, store or use any personal information while you visit, download or upgrade our website or our products, excepting the personal information that you submit to us when you create a user account, send an error report or participate in online surveys and other activities.",100.0,421,sub,"We DO NOT collect, store or use any personal information while you visit, download or upgrade our website or our products, excepting the personal information that you submit to us when you create a user account, send an error report or participate in online surveys and other activities.",287,<error>,<how-gathered>
"Only for the following purposes that we may use personal information submitted by you: help us develop, deliver, and improve our products and services and supply higher quality service; manage online surveys and other activities you've participated in.","Only for the following purposes that we may use personal information submitted by you: help us develop, deliver, and improve our products and services and supply higher quality service; manage online surveys and other activities you've participated in.",100.0,709,sub,"Only for the following purposes that we may use personal information submitted by you: help us develop, deliver, and improve our products and services and supply higher quality service; manage online surveys and other activities you've participated in.",252,<first>,<why>
"In the following circumstances, we may disclose your personal information according to your wish or regulations by law:","In the following circumstances, we may disclose your personal information according to your wish or regulations by law:",100.0,962,sub,"In the following circumstances, we may disclose your personal information according to your wish or regulations by law:",119,<error>,<error>
(1) Your prior permission;,(1) Your prior permission;,100.0,1082,sub,(1) Your prior permission;,26,<error>,<error>
"(2) By the applicable law within or outside your country of residence, legal process, litigation requests;","(2) By the applicable law within or outside your country of residence, legal process, litigation requests;",100.0,1109,sub,"(2) By the applicable law within or outside your country of residence, legal process, litigation requests;",106,<error>,<error>
(3) By requests from public and governmental authorities;,(3) By requests from public and governmental authorities;,100.0,1216,sub,(3) By requests from public and governmental authorities;,57,<error>,<error>
(4) To protect our legal rights and interests.,(4) To protect our legal rights and interests.,100.0,1274,sub,(4) To protect our legal rights and interests.,46,<error>,<error>
Collection and Use of Personal Information,Collection and Use of Personal Information,100.0,1321,main,"Collection and Use of Personal InformationPersonal Information is what identifies you or another person, such as your first name and last name, physical addresses, email addresses, telephone numbers, fax numbers and information stored within your device.We will not collect or store your Personal Information and we will not use, transfer or disclose your Personal Information.",377,<error>,<what>
Collection and Use of Non-Personal Information,Collection and Use of Non-Personal Information,100.0,1701,main,Collection and Use of Non-Personal Information,46,<error>,<what>
"We collect your non-personal information when you are using our applications or visiting our website, including your device information, operation system, logs. For example, we may collect IMEI code when you try to reset password.","We collect your non-personal information when you are using our applications or visiting our website, including your device information, operation system, logs. For example, we may collect IMEI code when you try to reset password.",100.0,1748,sub,"We collect your non-personal information when you are using our applications or visiting our website, including your device information, operation system, logs. For example, we may collect IMEI code when you try to reset password.",230,<error>,<how-gathered>
"We may collect the information you provided to us. Please make sure that you will not send us or disclose any sensitive information such as information related to racial or ethnic origin, political opinions, religious or other beliefs, health information, sexual orientation, criminal background or membership of past organizations, including trade union memberships.","We may collect the information you provided to us. Please make sure that you will not send us or disclose any sensitive information such as information related to racial or ethnic origin, political opinions, religious or other beliefs, health information, sexual orientation, criminal background or membership of past organizations, including trade union memberships.",100.0,1979,sub,"We may collect the information you provided to us. Please make sure that you will not send us or disclose any sensitive information such as information related to racial or ethnic origin, political opinions, religious or other beliefs, health information, sexual orientation, criminal background or membership of past organizations, including trade union memberships.",367,<error>,<what>
"We will not sell, trade, or transfer your information to any third party. We will not combine Non-Personal Information with Personal Information, such as combining your unique User Device number with your name.","We will not sell, trade, or transfer your information to any third party. We will not combine Non-Personal Information with Personal Information, such as combining your unique User Device number with your name.",100.0,2347,sub,"We will not sell, trade, or transfer your information to any third party. We will not combine Non-Personal Information with Personal Information, such as combining your unique User Device number with your name.",210,<first>,<how-used>
We may use your Information for the following purposes:,We may use your Information for the following purposes:,100.0,2558,sub,We may use your Information for the following purposes:,55,<error>,<error>
1.to provide our services to you;,1.to provide our services to you;,100.0,2614,sub,1.to provide our services to you;,33,<error>,<error>
"2.to assure the safety of products and services we offer via using your information on identification-check, customer services, security, fraud-detection, archives and backups when we are providing you with our services;","2.to assure the safety of products and services we offer via using your information on identification-check, customer services, security, fraud-detection, archives and backups when we are providing you with our services;",100.0,2648,sub,"2.to assure the safety of products and services we offer via using your information on identification-check, customer services, security, fraud-detection, archives and backups when we are providing you with our services;",220,<error>,<error>
3.to help us develop new services and improve our existing services;,3.to help us develop new services and improve our existing services;,100.0,2869,sub,3.to help us develop new services and improve our existing services;,68,<error>,<error>
"4.to better understand how you access and use our services, for the purposes of improving and personalizing our services to better respond your desires and preferences, including language and location setting, personalized services, help and instructions, or other responses to you and other customers on other aspects of our services;","4.to better understand how you access and use our services, for the purposes of improving and personalizing our services to better respond your desires and preferences, including language and location setting, personalized services, help and instructions, or other responses to you and other customers on other aspects of our services;",100.0,2938,sub,"4.to better understand how you access and use our services, for the purposes of improving and personalizing our services to better respond your desires and preferences, including language and location setting, personalized services, help and instructions, or other responses to you and other customers on other aspects of our services;",335,<error>,<error>
5.to evaluate the effect of advertisements and other marketing scheme we put in our services and improve it;,5.to evaluate the effect of advertisements and other marketing scheme we put in our services and improve it;,100.0,3274,sub,5.to evaluate the effect of advertisements and other marketing scheme we put in our services and improve it;,108,<error>,<error>
6.to verify software or administer software upgrades;,6.to verify software or administer software upgrades;,100.0,3383,sub,6.to verify software or administer software upgrades;,53,<error>,<error>
7.to allow you to participate in surveys about our products and services.,7.to allow you to participate in surveys about our products and services.,100.0,3437,sub,7.to allow you to participate in surveys about our products and services.,73,<error>,<error>
PRIVACY QUESTIONS,PRIVACY QUESTIONS,100.0,3511,main,PRIVACY QUESTIONS,17,<error>,<error>
"If you have any questions or concerns about our Privacy Policy or data processing, please contact us: derekwalcottyluna@gmail.com","If you have any questions or concerns about our Privacy Policy or data processing, please contact us: derekwalcottyluna@gmail.com",100.0,3529,sub,"If you have any questions or concerns about our Privacy Policy or data processing, please contact us: derekwalcottyluna@gmail.com",129,<error>,<error>
"We may update Privacy Policy from time to time. When we change the policy in a material way, a notice will be posted on our website along with the updated Privacy Policy.","We may update Privacy Policy from time to time. When we change the policy in a material way, a notice will be posted on our website along with the updated Privacy Policy.",100.0,3659,sub,"We may update Privacy Policy from time to time. When we change the policy in a material way, a notice will be posted on our website along with the updated Privacy Policy.Google SitesReport abuseGoogle SitesReport abuse",218,<error>,<error>
